UTC,濟州,那霸機場,上海,福州,廈門
2019-06-11-00,67.54732558452193,72.17879583939936,4.680472209416848,4.7851776464523255,48.34926852137684
2019-06-11-01,63.96266286612803,76.94850018786158,5.470634859577785,75.61062668939576,57.94830604561224
2019-06-11-02,53.97883220987137,77.999395766552,12.868871386596027,64.01239523671669,77.36846140549832
2019-06-11-03,45.86667179415036,55.81679939388283,22.616349338273267,93.5293038832319,92.5450988001661
2019-06-11-04,45.01468119704782,51.78776761205853,30.97133445762455,87.60417531162079,83.35367475909172
2019-06-11-05,40.51397550831388,74.77156399449382,36.410775761270514,93.15688393850607,85.47768851015695
2019-06-11-06,39.97739969864995,72.68188938933582,42.930759375203195,80.14843484481759,89.16015708050963
2019-06-11-07,27.863443545412338,28.855514713503425,55.738493727938646,90.3613569580186,77.5703880959378
2019-06-11-08,358.8580029418175,36.53374935653031,69.0376673583132,86.68714612478576,75.07872563122933
2019-06-11-09,335.1130577503869,17.328265139154553,69.28036817824727,86.43442514134054,61.0213841549965
2019-06-11-10,326.65097424247926,20.91002286085501,64.23435864498742,92.40447997131085,44.39910803659461
2019-06-11-11,310.4586735353902,40.411495616271964,66.2580547897943,82.24371707095506,39.52593391049811
2019-06-11-12,298.60001962936207,45.733999587777475,73.13583848506846,88.66072513522883,36.574752538399224
2019-06-11-13,299.47696180934224,56.22756681898596,81.78432534091169,80.3256508394683,34.08364198100293
2019-06-11-14,307.35330749906643,49.345209710464275,85.14158446913319,89.35957795724781,32.24243712764786
2019-06-11-15,287.0475552719715,34.909849262134486,83.29468783408839,88.08380912128771,41.65197370514787
2019-06-11-16,289.37119232364967,36.66086615511051,101.67815694415378,60.11616397238217,42.94245691156513
2019-06-11-17,289.4763849159277,28.661996712263402,109.85881720723523,98.35026383427643,51.87582031108917
2019-06-11-18,267.2058931551351,28.818493802931926,119.894529048669,55.72981032071888,47.35168579133199
2019-06-11-19,248.4404015679314,39.13934514757369,111.47043034130888,245.70044852100662,49.9207278648602
2019-06-11-20,187.2409888567562,34.96582707376257,125.95103080003611,40.4207144990674,48.23115328995408
2019-06-11-21,162.97458968934353,30.465587586448777,132.06598454761036,297.49459326293584,43.34070973530643
2019-06-11-22,84.68611238001233,34.21737905107446,126.67930509207844,20.14140280544933,40.40608976290042
2019-06-11-23,50.74950677826712,39.8913471429033,114.91062065303237,67.38159037765547,45.81837235246766
