UTC,濟州,那霸機場,上海,福州,廈門
2019-08-14-00,13.982804977888406,300.9402140026044,308.2624341553663,333.58978736578615,271.1803235578683
2019-08-14-01,1.8154753099858567,291.50740956139316,337.0635774105093,311.7775006706428,289.787086411442
2019-08-14-02,344.1890063780191,294.9348405927662,338.91191554140016,285.5230006648205,214.46955511451694
2019-08-14-03,333.80494604739494,300.4821084184539,341.05586773111315,201.9024625779885,171.23087676990264
2019-08-14-04,330.6498220017501,291.60626128719014,338.2697755476224,185.13893461755862,172.87157929772067
2019-08-14-05,328.8880741439256,290.9837639271566,335.83963647602354,166.04846814009346,176.87564458006733
2019-08-14-06,335.28514282410276,291.76454549110156,343.06794740379513,158.15272035051316,173.84533023653046
2019-08-14-07,326.79223056232456,291.1903457104605,6.431199207926966,157.2567351420306,174.45256548821445
2019-08-14-08,320.77001320005417,294.4621817491881,13.491292591978095,174.9762485668701,169.8169679660842
2019-08-14-09,327.9497602658712,290.47527147331084,347.69204153944025,227.48534177863957,168.56326817459617
2019-08-14-10,328.76913640823034,284.1328984718899,358.9607381057539,206.6653022601178,167.96071954716524
2019-08-14-11,318.89348289902125,287.51729263327235,103.80762575716375,239.02955311346142,177.99980118594908
2019-08-14-12,351.80744529723324,287.4633468859897,127.92401889495369,241.49481053993838,194.9698073810569
2019-08-14-13,328.68661587438527,281.49093237230585,100.18947985030607,200.3762526106716,180.93177334751005
2019-08-14-14,325.5156102782738,284.1402586536014,50.87391086161762,173.69236834625332,216.34305562634947
2019-08-14-15,332.40394457910793,283.43973327217884,20.809789463403376,172.61735616150895,219.95361595781185
2019-08-14-16,337.2745757526808,278.2000915680006,358.96204961506993,153.31813332832186,206.10263471388686
2019-08-14-17,324.86054464196997,272.92627399879797,7.387285069412201,160.29887167463227,224.3179495041652
2019-08-14-18,324.31090286747144,270.90828476661414,355.4445380862785,107.90602086020908,217.78244003299562
2019-08-14-19,324.01372589841185,266.8187802370345,330.07063454916965,122.2399633911491,232.59722680687813
2019-08-14-20,312.113075997175,267.5370184339079,319.2287412497502,156.8156525347041,198.48212881648828
2019-08-14-21,306.9776980962108,263.49938886951634,313.6848331774009,139.01701472758748,212.0755414660488
2019-08-14-22,303.3931190657113,261.4852649915025,311.5517286077721,147.40239324540238,227.1942169181929
2019-08-14-23,293.228773820696,254.40791239842363,317.50367385210103,98.72795227394272,246.0786426162496
