UTC,濟州,那霸機場,上海,福州,廈門
2019-11-15-00,247.5553293445322,35.379357291615094,188.3984510228737,17.00412279945752,33.68156642127812
2019-11-15-01,278.08099650369843,33.324855557217404,193.47786591748348,51.85605676853288,43.66533614366983
2019-11-15-02,289.38605099986177,34.228676820649866,195.2573580906436,53.795270618736254,52.2487329338843
2019-11-15-03,289.086359537672,46.45757979629934,198.47202722257805,58.786660077260365,54.692389301763484
2019-11-15-04,317.4602758111451,53.333628145519526,180.96411831446096,70.2216739672815,65.95462772453357
2019-11-15-05,316.6304468565439,53.501733694497744,160.14118780548375,82.33667775274483,68.98115057864297
2019-11-15-06,301.12798517034724,54.040609647122295,165.6692733319826,79.49722272198878,78.21520001197092
2019-11-15-07,279.4111250301589,66.04853534673322,169.26391274586013,78.87085823039519,84.16040799786305
2019-11-15-08,181.02384511615128,53.50879621105747,168.39408518637282,78.10048470295783,79.85277038773472
2019-11-15-09,178.05421881755439,41.975215923315886,164.2085897475918,71.7238218656149,71.75456313817352
2019-11-15-10,182.1468566942728,28.7936143520935,159.0180471659666,68.11996064949003,67.28599641415715
2019-11-15-11,180.71887562773722,32.547246421315464,159.91513553090743,40.99360760871451,53.587259889050586
2019-11-15-12,189.49078005322468,39.43455384158773,160.53340989002385,20.79763940191475,49.75052733977054
2019-11-15-13,190.31782572433528,36.97267923321729,161.41084900018842,19.091244104920918,47.99051170593472
2019-11-15-14,193.23400377074037,37.825022737413406,164.38794409826434,19.968972660719317,50.7365140007947
2019-11-15-15,203.09838622961303,55.30132954952791,163.4652629003495,359.68961138607466,38.35567900211612
2019-11-15-16,204.9400847946336,64.66720315469249,167.274460259936,333.77734853584167,35.19549043034303
2019-11-15-17,209.3845204405731,67.22792577943028,168.51129048458455,309.8365287598107,34.58700242429296
2019-11-15-18,215.0266335655564,72.61423064778555,170.4570222806958,304.31579186777026,35.019285367063276
2019-11-15-19,216.5018683166428,76.95711005632305,167.5260885171187,300.58522067087875,32.04915677658809
2019-11-15-20,214.02714274653016,64.767375943097,174.10630609586013,311.5884692666189,30.87490498512986
2019-11-15-21,212.23464135759642,69.06713506461642,175.65983712999267,289.64521655031007,23.60972938425988
2019-11-15-22,205.54795401060534,77.17486934425003,176.4520620507231,295.8532848777202,24.493231129295197
2019-11-15-23,215.18685473503385,77.35527802950713,166.88102863455558,293.54119022532734,19.666920743070364
