UTC,濟州,那霸機場,上海,福州,廈門
2019-11-04-00,81.08519670244428,32.47887685909404,15.689723382706461,30.215178822046028,42.324207267685296
2019-11-04-01,84.89394391324896,35.203095491549306,18.914242699446106,35.334563956283375,46.58222412080926
2019-11-04-02,78.2887059959119,36.668897008701435,19.533224144365875,34.13715708659845,50.57332078540546
2019-11-04-03,72.5833851025717,40.716108961600014,17.69582644388538,46.729134101641534,54.49164933212754
2019-11-04-04,70.62687790478918,42.484819053363736,19.25086761152025,61.06397936017768,60.08978108535132
2019-11-04-05,65.33924311547412,43.98760316106774,24.21750993630741,69.9060315183454,60.65025211407561
2019-11-04-06,67.63415858946703,40.043357485217854,29.179337443115287,67.6351688691928,59.94261700558556
2019-11-04-07,73.28020666807174,39.46894932964858,24.229793884214985,64.46040453907375,58.019442835009215
2019-11-04-08,80.43293317177162,37.424669218149745,20.500160008082105,61.39519629655098,58.30850683335001
2019-11-04-09,85.73472979827451,35.496453806073816,11.369293783068542,56.04161786108321,55.73328937889815
2019-11-04-10,70.78860876732335,33.35619612137339,19.736433809234995,53.85578522022075,54.5995242943693
2019-11-04-11,73.23076289384755,33.5016360744396,26.295445972802924,53.003563492211754,53.91431363750968
2019-11-04-12,79.29642510376232,31.43528748752206,24.73643876340043,55.5134298686871,49.70035161214406
2019-11-04-13,85.05635413303949,31.999340574747265,16.524562259890416,43.757143088310414,47.78042015135375
2019-11-04-14,80.7990271127272,28.05537923282958,4.9622995438528505,28.40097671228932,48.4443467021498
2019-11-04-15,80.39206638024851,25.89672293163261,1.2879234628915128,19.645129970509203,47.2894183060605
2019-11-04-16,82.12036563889728,28.112926767226412,3.839659156718085,21.82693520433787,47.01451174341827
2019-11-04-17,90.72285956591563,28.633104942121122,9.6142946302013,10.263838368237145,46.61790511274765
2019-11-04-18,87.64575702980716,25.08861493824378,8.543326720430798,356.29546061287846,44.22878431033311
2019-11-04-19,87.42770103664083,27.963295396846803,10.25151537462358,341.9822946210413,39.633571752304704
2019-11-04-20,90.44300364969553,28.609835173470287,5.188786858367621,311.03110124006577,42.45420655692973
2019-11-04-21,89.59311912636213,26.316414806719536,1.3081577952320913,310.15613570909727,43.901339722758536
2019-11-04-22,88.06156970778184,26.69716073364748,356.88195766284105,276.23186255155264,42.22247346618468
2019-11-04-23,78.33042130302533,31.835612910471582,355.1014818806312,29.634284792656615,41.085310847766635
