UTC,濟州,那霸機場,上海,福州,廈門
2019-05-30-00,261.16400068825266,58.33209203680988,174.5502825187105,42.632333876777466,44.828978716317124
2019-05-30-01,275.3981079646213,63.563810446718946,161.92416088580057,38.1452313676418,53.32402707055644
2019-05-30-02,292.6656780350976,68.7968947777095,171.21985489436946,124.63841073995178,59.38681503859971
2019-05-30-03,308.8450126311631,78.24073351358462,177.09657676173777,166.52933511870208,65.08807175292563
2019-05-30-04,314.1398440670473,74.51197105577924,170.86358740941102,203.34038748348954,82.9343382066915
2019-05-30-05,331.99202451869877,75.39112372831505,154.51113848710463,166.12315259166581,119.87653711211149
2019-05-30-06,331.2332696528723,74.9069528487168,126.18875932455518,124.03683031457112,126.79573327953707
2019-05-30-07,317.33252106384657,79.77698398046417,136.0263436529087,109.1767247890642,130.63670488294025
2019-05-30-08,288.00420522013917,92.73684968806543,139.437046809811,102.14187813773137,135.0708624257024
2019-05-30-09,283.90083739067285,91.35221130902593,143.30706134842745,108.54292606101933,120.39516773226589
2019-05-30-10,251.18009599944224,99.02312168423208,141.3638606083246,100.93621305530763,129.3451483149541
2019-05-30-11,277.4477664466469,98.31020822427732,147.76175884692051,100.42748389771563,122.79092341925431
2019-05-30-12,241.63278346599782,113.12386208148055,151.2926116179196,115.21258989546536,98.5864024823797
2019-05-30-13,237.2662975026326,96.61730375795284,161.33628720872923,110.75928843928062,98.18624702368075
2019-05-30-14,241.47467141675241,71.58086970382743,163.97570718966108,85.4206908051795,104.823608220609
2019-05-30-15,206.21501242729747,130.59762631643045,178.87178200788958,47.57268043988773,84.84324930114323
2019-05-30-16,104.96701398670987,114.23003443895763,248.19836842493294,189.85785480455348,96.66017946440184
2019-05-30-17,332.62106071705006,112.53119310846398,327.43119227093337,126.96710749128218,53.217548682658645
2019-05-30-18,339.94132548050686,124.6216621828836,342.9541463060822,248.20871295210722,50.110497294566386
2019-05-30-19,168.30723542244627,138.45694323820842,342.5651399652097,353.43382062966975,346.24999151908264
2019-05-30-20,117.77114783874731,169.7760586330249,328.441518864651,350.1318531688472,266.882621131294
2019-05-30-21,267.2424664726821,165.8138671782495,314.8534108709907,72.55288046065564,276.1960533572406
2019-05-30-22,340.98950722162147,195.5593074612749,311.97453083887257,57.77277567228177,267.01622002359227
2019-05-30-23,36.7570520970645,207.44587171608026,321.3541933683411,32.7997315945218,252.24954193388567
