UTC,濟州,那霸機場,上海,福州,廈門
2019-01-23-00,264.21468954230437,8.550308671543007,262.42765406530424,344.7344441875623,30.849826460020097
2019-01-23-01,273.65392941636765,17.689619697886968,263.5763938266523,15.604072078433916,31.82121308088145
2019-01-23-02,280.6063728749032,2.2748270253185865,280.74262220814643,44.72813076026364,36.53995505600213
2019-01-23-03,282.6744122002911,357.91837980518847,294.98147463052834,51.63348777546159,44.868158013684365
2019-01-23-04,285.37810833523713,6.628724309413258,316.4440326133363,57.02835999702046,58.452960193703746
2019-01-23-05,290.17228305829747,4.158863317627663,327.1736920458008,69.94749799850277,66.46693705523066
2019-01-23-06,294.193582612412,3.137728896673707,331.4311983549706,82.74471739262276,76.8834485777422
2019-01-23-07,301.7133748335555,349.17485282358984,335.0608246164648,84.82836624156602,85.81062180371356
2019-01-23-08,309.10832655676467,344.82089038719266,337.2633176363226,87.27514764803539,79.12881950394214
2019-01-23-09,321.29751630759773,353.6054047166187,332.31626653490133,78.98662469758835,78.95089199748512
2019-01-23-10,333.35300468266234,8.322585573226775,334.32610811381556,73.88319773619753,81.94724829791207
2019-01-23-11,343.32946005957297,19.858426089681217,334.6512120465035,64.08626939014601,74.01497250884529
2019-01-23-12,352.6972267085198,11.426560981588295,40.90860873349183,48.73789517089833,59.99463159443758
2019-01-23-13,353.19137922973243,40.44532746521389,55.48955834809675,23.11663838355858,58.158257277944415
2019-01-23-14,355.14335807114776,23.564792092352718,46.39915227457186,8.204309041991166,53.646474265766415
2019-01-23-15,357.29498826200825,25.346534517669,51.5397284538019,4.277160450482427,45.012233526764135
2019-01-23-16,356.6870097662024,15.00276265051815,48.287275341140855,351.3748570369992,42.58832128803482
2019-01-23-17,0.36571948182881897,4.847875327859526,46.800786502424785,343.1379782866444,36.87795531219257
2019-01-23-18,2.863632884172148,2.806546203914195,50.425976120733026,334.52388647867866,34.232806302624795
2019-01-23-19,5.926811353920868,10.611257631623403,45.411577596149186,317.41679722774205,32.474237598152115
2019-01-23-20,7.0179360647994145,2.360843769809094,39.29582000461795,304.8353438880717,33.448625348249834
2019-01-23-21,9.024173513730148,9.12999851965185,35.52116378506656,289.63852355456305,36.92348789717721
2019-01-23-22,12.066315785829488,9.370465943108343,39.63583037650693,287.34801060311844,33.95010881203663
2019-01-23-23,10.089355123336588,7.963801277278151,43.10562990190152,291.8878763259881,36.27665362612831
