UTC,首爾,東京,北京
2019-12-18-00,319.82672272452373,256.11742999271644,161.5342268406451
2019-12-18-01,314.33578651040557,254.57707660274883,169.33529276079724
2019-12-18-02,310.56730595911085,272.8242118665364,184.24329847902513
2019-12-18-03,310.9244776555311,316.12525054141867,189.5711613932969
2019-12-18-04,309.9129291459736,320.66073106343686,195.83131030355065
2019-12-18-05,315.13853608402593,322.76797807799596,196.35674072676085
2019-12-18-06,316.71768743064524,332.9153954840447,193.58724295417687
2019-12-18-07,319.19264950040804,334.51150203009047,194.84271194423337
2019-12-18-08,318.26751363816845,330.4916986054207,195.4600789416571
2019-12-18-09,316.88636919998356,332.0107554733254,189.86321170324405
2019-12-18-10,317.11581652374906,339.37352675805437,197.22234025443458
2019-12-18-11,313.6745588060784,346.95073186848094,216.6508099806495
2019-12-18-12,313.6615233664544,354.64417197294233,247.51702636260396
2019-12-18-13,318.09015864119084,9.52932359749775,301.92482475278103
2019-12-18-14,315.62924161792387,30.03980183316864,329.97422480537205
2019-12-18-15,313.13172266268697,34.72149217282089,335.91221426130744
2019-12-18-16,312.8618032333591,38.10992335418456,336.59733846558186
2019-12-18-17,318.34252879803495,43.84000055388168,330.4888742970307
2019-12-18-18,320.739990906459,46.48583841175807,325.89187350678844
2019-12-18-19,322.07620463406164,47.39609541185857,322.32658647715374
2019-12-18-20,321.65687438492694,48.180199139850856,324.6650745698629
2019-12-18-21,320.13609763623873,41.75572063106665,327.82234664060536
2019-12-18-22,314.966892699598,25.94417800566822,329.2201417444115
2019-12-18-23,315.17575371390853,34.63259759518297,332.7988504519868
