UTC,首爾,東京,北京
2019-01-05-00,331.00424757821304,234.44829143528585,358.282088817579
2019-01-05-01,329.4700899844467,243.14531149563126,344.293521649522
2019-01-05-02,325.2332584991529,259.5465547895375,21.928091005934817
2019-01-05-03,325.78264453339034,286.2419759520581,48.79289824737623
2019-01-05-04,325.8078119010427,301.8400705059521,82.17111881803584
2019-01-05-05,323.27914133071346,308.7945617068477,149.01351123512958
2019-01-05-06,320.2641919867598,308.2345567361856,149.4294744939842
2019-01-05-07,319.97256192031165,306.94354561392987,175.2150638966051
2019-01-05-08,319.5306900280391,305.1845261032276,179.30094792155094
2019-01-05-09,320.4481154140291,302.8341246672268,165.95512202847823
2019-01-05-10,323.7486437292899,307.61887126617137,155.78801271365342
2019-01-05-11,327.46376570942635,326.1165242278113,136.0075281826385
2019-01-05-12,327.0472884383141,339.66969768337503,148.4009563329032
2019-01-05-13,335.1731407892243,339.6971638242894,174.33453280653623
2019-01-05-14,340.2825784455846,337.045356925374,173.2183896541337
2019-01-05-15,338.3039232353841,340.0706920970362,153.1575836114174
2019-01-05-16,325.29454154180286,341.5874470966731,85.73541906439792
2019-01-05-17,318.5090598657367,336.09022300261074,35.62884839463484
2019-01-05-18,326.1065732758476,331.40286687599473,36.336746201998636
2019-01-05-19,330.3949663815803,330.6293623543382,24.95376132766887
2019-01-05-20,333.4629346995759,331.7616057912206,10.757846786413495
2019-01-05-21,337.0893428347267,334.085617953587,351.9132618032456
2019-01-05-22,315.274049824474,332.7220292772523,346.12499181139304
2019-01-05-23,307.4011710106197,325.50273943593646,352.6691792809565
