UTC,首爾,東京,北京
2019-03-12-00,281.43901619349043,241.8351497703838,314.0205330351689
2019-03-12-01,281.2013535856336,200.90860729478487,330.849359847339
2019-03-12-02,292.4581663254908,186.42045430876522,329.56387158312094
2019-03-12-03,305.68201287154847,202.68852398091306,327.91522698164255
2019-03-12-04,300.0703341869895,219.55407472739836,326.8418240916345
2019-03-12-05,290.4990378501321,239.3869746472239,323.3046766937915
2019-03-12-06,287.91427335441693,251.57993964209072,324.3886009597886
2019-03-12-07,292.59909670316813,253.41222816974437,325.68706629645766
2019-03-12-08,298.94519150419023,255.23730204396807,325.23223660597426
2019-03-12-09,305.3159653670522,249.78388332980228,325.53440792153305
2019-03-12-10,308.9730992277618,238.17247316909308,327.85207250801915
2019-03-12-11,307.734723040709,233.09093792137185,330.20361105508607
2019-03-12-12,300.7074488708545,252.53687121104775,329.0564448811556
2019-03-12-13,295.19845785557817,284.6619565957393,319.1572874403937
2019-03-12-14,290.4913107497927,299.0221334802964,309.5915789367195
2019-03-12-15,288.48294233994125,296.45816721120025,299.36294062431466
2019-03-12-16,287.0996867925848,303.43281473537195,304.0401570089698
2019-03-12-17,292.04428193784213,305.6618990060411,309.4004426757025
2019-03-12-18,293.055028629799,245.85614517263065,312.11823656930346
2019-03-12-19,293.25699251917655,192.3294343837472,311.3839623168712
2019-03-12-20,298.2126585503608,175.144744007221,314.0254592725238
2019-03-12-21,300.1096370567771,167.6681925443308,317.98645543081346
2019-03-12-22,305.07814161274723,185.09965319039793,318.7051052824942
2019-03-12-23,308.6308707046449,208.75795633749385,318.0307453290342
