UTC,首爾,東京,北京
2019-03-22-00,330.00210439710975,335.1826861226291,322.8038616627658
2019-03-22-01,328.8840859563026,336.8814908794676,327.9252685788834
2019-03-22-02,327.8845331712527,334.7854820767536,327.65874088040715
2019-03-22-03,327.5098118985565,332.4635722007209,327.8611816849194
2019-03-22-04,328.44082011410285,334.86216094250665,325.2993108151567
2019-03-22-05,328.0822067172477,340.2571447871612,323.33665607911223
2019-03-22-06,325.2208012616535,344.1430402682184,320.08440945465367
2019-03-22-07,322.6583713020576,344.6880984918374,314.42560933441376
2019-03-22-08,320.3884313374044,340.726361312516,311.93678081016753
2019-03-22-09,320.42289379672,335.3687950572223,316.7863248133953
2019-03-22-10,319.9546895339417,328.89455471827034,322.09844123829885
2019-03-22-11,317.9662745383077,327.0347693817875,328.32592492527885
2019-03-22-12,318.01807067298284,324.6169060230533,326.49579963605146
2019-03-22-13,317.7059762162471,330.68883348261056,324.50317266554964
2019-03-22-14,314.55784796281057,335.18989689231415,329.03089616456475
2019-03-22-15,323.80714115563944,333.33533299726776,342.176258685943
2019-03-22-16,313.5552499651582,335.72649362441496,351.6007500096152
2019-03-22-17,303.77987048150084,335.9399570889639,345.641729314699
2019-03-22-18,318.03386008223384,335.89634236409563,347.37337195899454
2019-03-22-19,314.9591201933838,336.627188312019,346.1123920628475
2019-03-22-20,252.45661649610648,336.679004590658,342.3229603681036
2019-03-22-21,141.54927267802643,338.1208431708407,339.54790864385154
2019-03-22-22,159.7148955375699,341.7351385733276,334.673885759639
2019-03-22-23,174.97787861363622,341.8799716289327,330.03173333897564
