UTC,首爾,東京,北京
2019-02-17-00,309.0575065811945,304.31017246654613,333.09918855906994
2019-02-17-01,311.7398505428532,303.1375062091676,340.7044421937045
2019-02-17-02,313.74636792299856,309.88494335239045,357.0118756394753
2019-02-17-03,309.5312904484986,327.89229019509287,117.26408668803822
2019-02-17-04,305.06989901433496,340.238530171274,151.53526994885772
2019-02-17-05,303.87188262348093,344.9702405713796,168.28911072232822
2019-02-17-06,299.33412143151406,343.0608577617774,174.69406207353214
2019-02-17-07,299.8455590438881,337.9486886609678,170.16014310462958
2019-02-17-08,297.29408414280726,335.47531626700925,159.6579688450028
2019-02-17-09,298.07559996893144,338.59518736064837,160.36599961597977
2019-02-17-10,303.16532839665535,341.38666380833786,175.47210763732807
2019-02-17-11,306.6550399281806,342.2868599278197,212.7614612215689
2019-02-17-12,313.3611461404617,340.47650319970313,254.01177878627212
2019-02-17-13,313.5059753914526,336.8284389499337,287.33919803209756
2019-02-17-14,311.8233368092036,336.4594704172612,315.23390645530895
2019-02-17-15,310.03521337249043,340.8950911251446,334.23227610692044
2019-02-17-16,306.7739465330265,353.113860130591,337.7528055099074
2019-02-17-17,304.58066935190226,358.73340639866313,345.0029216197327
2019-02-17-18,312.17906722715355,11.022885133057855,352.93600617757807
2019-02-17-19,331.05738277750777,24.868306497052885,4.6316421758454
2019-02-17-20,338.979277081237,28.985785397582987,9.730418336462662
2019-02-17-21,333.3190666703142,39.092834735788585,3.7156630108788704
2019-02-17-22,304.4430462294353,78.25236392841157,352.50597839540643
2019-02-17-23,163.09504178376298,3.4109484419750515,358.4400804868923
