UTC,首爾,東京,北京
2019-08-22-00,295.45701391415594,33.2068378875517,349.842421274072
2019-08-22-01,291.19377034728666,10.128994603493823,356.0794315652476
2019-08-22-02,293.80365404466164,338.9666674200711,350.5559029321819
2019-08-22-03,286.57733425828275,33.438464776684896,341.1511030046428
2019-08-22-04,290.5349436797271,186.0408374019426,328.64993152879384
2019-08-22-05,293.91646820347086,208.6093560404934,318.8205361260551
2019-08-22-06,298.0901873786285,208.0755494479609,314.8921737555245
2019-08-22-07,296.3610987068417,229.95079439556008,332.0398813535483
2019-08-22-08,291.1556311937274,172.1628584878946,337.80274283721775
2019-08-22-09,291.4124974042962,148.93178467657594,344.60776602731755
2019-08-22-10,290.7536103685051,163.43698069195645,348.6484833266093
2019-08-22-11,297.05802920618487,168.9227392157224,353.0335813764195
2019-08-22-12,306.4404649217618,170.86384683591308,353.40611822380095
2019-08-22-13,309.988840138177,183.11611168330813,343.1342864305523
2019-08-22-14,308.8418816190254,181.49095996887104,336.35620061209266
2019-08-22-15,307.100122583123,188.06945646316098,342.29742767419174
2019-08-22-16,305.07595592044856,188.4599715620709,343.4070612709991
2019-08-22-17,305.47361476049,188.4395113126493,339.20091460049633
2019-08-22-18,314.54187477532355,205.63673276541581,346.2439804356612
2019-08-22-19,326.07383586247056,201.07748814904,348.50815500507366
2019-08-22-20,330.1162832704252,190.1646210433879,346.3966748865607
2019-08-22-21,329.08112721742054,189.76399337721608,345.38937087679153
2019-08-22-22,328.6024059345912,192.36919694880243,345.568984328131
2019-08-22-23,322.2213381210301,197.58940244504458,352.5994786437032
