UTC,首爾,東京,北京
2019-08-19-00,59.680004850746684,36.226287205085356,67.24674597787771
2019-08-19-01,53.229219718499365,39.03153909182106,82.79102021743142
2019-08-19-02,45.17597955749423,44.605403204192385,137.5627185978269
2019-08-19-03,6.171118279942505,50.91790945215919,169.05154444329006
2019-08-19-04,347.48118896717307,57.5676273435372,185.17270455885873
2019-08-19-05,309.14097819957544,69.36458700746903,195.59188354495103
2019-08-19-06,297.1810250567653,72.86393359695495,197.27254734262732
2019-08-19-07,299.16163581279227,77.19987303699148,193.59414579709392
2019-08-19-08,311.33137790258473,75.3221366546349,200.9905264675843
2019-08-19-09,326.52518799663216,75.4618085042988,208.03590122197946
2019-08-19-10,342.11991592508315,69.18633644739535,200.8093750250371
2019-08-19-11,352.9908599985572,67.36638316051454,198.4458867200897
2019-08-19-12,3.553420734726558,69.78359735069108,190.2668881965877
2019-08-19-13,10.397372503994916,68.6887945832913,188.98117114886094
2019-08-19-14,14.899559841520443,68.83251098755849,188.78306723504693
2019-08-19-15,28.01103447940639,75.53511332372847,190.9762180813206
2019-08-19-16,51.357998557403675,83.30735752783835,198.6350559950921
2019-08-19-17,75.2049119720997,86.26097467336186,202.45657908615505
2019-08-19-18,96.243676391235,83.90504565467714,191.10390935419832
2019-08-19-19,105.82248341510169,83.2792244011676,180.87530725860245
2019-08-19-20,106.6114800401663,83.36166850434984,174.31311145476633
2019-08-19-21,104.11947870289643,85.89939816960725,160.68747709014815
2019-08-19-22,99.19662664427298,97.55806827723836,137.79886150409558
2019-08-19-23,92.40947046407044,115.83774967523553,158.75649576631372
