UTC,首爾,東京,北京
2019-04-10-00,49.84223662702135,41.60635762636386,352.829366315663
2019-04-10-01,37.8402406547153,36.12821241812989,11.1824344250075
2019-04-10-02,31.2572223132118,33.885718732000555,18.132912921676848
2019-04-10-03,28.482881252450255,19.737942815499025,26.100261719641537
2019-04-10-04,23.660446322342125,41.16718270152987,28.890389417476854
2019-04-10-05,28.842186606018032,81.15408883969386,28.29768041382269
2019-04-10-06,36.98412155836249,95.05406448500543,21.107017415291466
2019-04-10-07,27.522086231738513,102.74140034726486,14.01414726124716
2019-04-10-08,25.94585400371949,89.52517510609778,11.679966547989238
2019-04-10-09,20.745081289378874,61.541709589750326,10.063105865279056
2019-04-10-10,6.524476997412421,38.43944926317451,13.49107193501942
2019-04-10-11,349.88066773277797,27.40030439817457,22.505660541564282
2019-04-10-12,325.2610111040992,14.088609967531653,29.3772207204737
2019-04-10-13,315.86387436891835,2.5069829379941098,12.908046144711193
2019-04-10-14,318.443253436817,350.4319417052519,335.2883204027673
2019-04-10-15,323.92710115115614,337.4953032419644,300.05465392661597
2019-04-10-16,330.7204006999331,324.9155914642216,295.04828181647775
2019-04-10-17,326.93048051555974,326.1583727664245,290.4230155894184
2019-04-10-18,336.96426293069226,326.2313788723553,301.1421431566538
2019-04-10-19,17.764080107559664,328.0146123280689,328.16923295814996
2019-04-10-20,82.52612523324294,325.8117362055332,351.0327754683838
2019-04-10-21,117.46268318873061,324.6984466475087,358.993960419017
2019-04-10-22,127.08221434970812,327.12984904525047,2.1774796640530667
2019-04-10-23,138.16899149288668,329.3128618294942,40.52947930496708
