UTC,首爾,東京,北京
2019-01-01-00,307.2972062747947,310.13243415001136,322.4381859413309
2019-01-01-01,305.77915547895964,314.2402385004278,348.72098996855107
2019-01-01-02,303.4410632751617,312.51846685064186,3.6089170428483612
2019-01-01-03,304.28507950899484,312.3485788700478,15.605220856793096
2019-01-01-04,301.9011835587404,301.5575274272066,12.067661585626752
2019-01-01-05,298.53903512464734,249.32000018998164,3.925692224050124
2019-01-01-06,299.90089801260143,201.29567849166153,98.93158641835939
2019-01-01-07,301.4057157687732,190.87799763255217,104.77367709393383
2019-01-01-08,302.4792957506145,186.52488932940534,119.10313568399431
2019-01-01-09,303.95603669276477,174.79245394161515,140.02510367166184
2019-01-01-10,308.779946782718,156.45276018837168,162.8349767970318
2019-01-01-11,312.15329701784486,144.85580945162155,232.92197959751894
2019-01-01-12,312.98556257948593,143.30632809222885,280.04165075275694
2019-01-01-13,314.6076414464449,163.35116617103068,305.3767889680574
2019-01-01-14,312.8664956946036,224.93181016239103,324.18329331450275
2019-01-01-15,308.7910459946525,240.46731875143067,333.9236823674011
2019-01-01-16,307.1061802213061,239.164909173278,334.7313923169949
2019-01-01-17,308.10027415097375,230.23175191089757,334.79425835682406
2019-01-01-18,309.3527066440084,238.55956527081995,326.04941559385253
2019-01-01-19,310.05590923655717,287.4631797479891,322.26260670428934
2019-01-01-20,309.6349463328449,325.3832443252798,329.3907804683837
2019-01-01-21,310.1891503057838,336.071006655199,330.39730761190725
2019-01-01-22,309.2136621333565,337.98460486086566,324.2164489255737
2019-01-01-23,309.76651669288196,336.09438616617206,317.8997680073056
