UTC,首爾,東京,北京
2019-08-07-00,340.41094888352336,186.92464380604684,80.89086883765361
2019-08-07-01,322.90423782669893,194.84623456116225,136.4841850497756
2019-08-07-02,303.34801749251136,172.489481476788,208.10565406709517
2019-08-07-03,287.00934889734566,173.73174039074723,62.89018494346678
2019-08-07-04,282.84882981084576,171.62755142598274,91.07590624782028
2019-08-07-05,277.87386478263926,169.73259131654544,73.94886739547687
2019-08-07-06,285.56938076085277,168.61987055136262,57.24076065947048
2019-08-07-07,292.4507959279598,165.57953301470695,92.16956080519395
2019-08-07-08,296.54177179115317,170.35942904504623,133.16093876260075
2019-08-07-09,301.582081425758,177.60816796892075,168.5329721860449
2019-08-07-10,307.1814973506325,175.75964979914414,117.43410123675062
2019-08-07-11,307.6322338593955,174.39621285700065,93.32662442989883
2019-08-07-12,297.3864653560121,171.60991305646937,122.19273863379686
2019-08-07-13,233.90883300458998,167.5793586780688,178.67596734252365
2019-08-07-14,218.40838294914874,162.98921048811354,199.04330932627215
2019-08-07-15,206.75063450897326,172.01752110056194,340.8726888982826
2019-08-07-16,195.4700184421775,180.42653245711492,15.51911443402247
2019-08-07-17,203.4520921475123,185.4737787233983,49.838898988722974
2019-08-07-18,211.45643078221772,186.57114717759816,36.160772419512796
2019-08-07-19,201.56475646881546,187.2410089139176,46.683136183904054
2019-08-07-20,193.9641401831371,188.09938537786934,34.19591010788531
2019-08-07-21,180.9565409616427,189.9262708726949,11.881845840466326
2019-08-07-22,169.68270950342978,184.82538913745475,8.285202611529485
2019-08-07-23,171.7239461968909,184.84277905281422,33.2542532795178
