UTC,濟州,那霸機場,上海,福州,廈門
2019-11-10-00,242.24295779291518,29.34354523670882,212.14709785610668,7.6342671228394465,32.99410075912175
2019-11-10-01,247.5312782892296,29.83465627530032,209.90165832020492,44.5287277411538,46.87776768069972
2019-11-10-02,242.21198463727606,22.02502474706108,214.02898668466074,72.48031100431785,53.33426408449654
2019-11-10-03,226.57036639453352,22.895843487462685,219.4670279680277,194.55021956244656,50.17434715678439
2019-11-10-04,217.54047549376088,340.70464619546726,233.05939621900114,280.1557144147472,74.30777106686992
2019-11-10-05,230.35808526489467,325.1979026258702,247.84281166261755,295.09594842965674,93.57196688441928
2019-11-10-06,206.19776151063257,318.22856570885295,257.68395968454416,250.88933545998606,112.75796770635733
2019-11-10-07,217.88519138419784,345.0350996098613,264.6360550030384,229.9442933439445,138.0609632425937
2019-11-10-08,228.87166332841693,21.48070039478904,267.5832824051693,182.08935815895248,134.58213155760336
2019-11-10-09,231.10669539222764,23.621164595235797,273.5409190010627,134.48681452463285,126.84159296394515
2019-11-10-10,227.618649643783,44.63872977155461,271.3429838499989,117.13673119221878,110.44175711862047
2019-11-10-11,229.8565938059944,26.935962139887636,267.5952538427894,144.03157205378233,100.2233641034023
2019-11-10-12,231.38268931633735,45.22260219581855,263.3898729833376,180.6844585742241,89.55724374976617
2019-11-10-13,232.6707732244239,42.6715081524556,265.33142476540473,208.4875101374407,69.52616892909165
2019-11-10-14,238.42060754512482,0.1265471598106842,264.0004697907481,159.20420474859245,52.68713450591986
2019-11-10-15,252.85698799506702,1.2887774584324916,275.45640946841695,140.9837940172872,42.431385704683294
2019-11-10-16,248.1024336828637,349.11366249593243,291.0689674079733,102.1147678784684,26.476609882224977
2019-11-10-17,250.66094113877767,348.4919888730167,286.04202939564317,120.31556530727539,37.966292077585365
2019-11-10-18,253.80183458170663,334.87126211693146,280.212023170034,46.026383681491296,27.676767260490948
2019-11-10-19,256.91654427072916,326.5868828330413,269.9102749025016,7.095430039753978,24.362286184785034
2019-11-10-20,262.5347393884539,334.4415163152021,279.6815842858354,358.4308869468503,33.290597596824
2019-11-10-21,271.94553920425875,336.18648384483186,276.22348707351387,346.876555585185,41.35613530042403
2019-11-10-22,274.50702438046767,350.44936120240965,278.95294070253084,338.67443803816536,42.5179293830617
2019-11-10-23,277.64719971584367,325.75389752812566,286.09672987913217,273.25668976756106,35.08462749591155
