UTC,濟州,那霸機場,上海,福州,廈門
2019-01-29-00,37.914023161707604,7.956658629164394,68.32975713376271,35.34071934122409,44.3920804093066
2019-01-29-01,35.464185927181035,9.81975903212492,92.69922090707516,50.33851919856539,50.16834594958772
2019-01-29-02,41.11690336700275,9.484860191475036,100.57444436599297,58.635275928492035,54.9841993881829
2019-01-29-03,29.99316904617399,359.896460347636,104.83729008378671,75.65306331810041,60.85560264797587
2019-01-29-04,13.900662357628278,354.4420930708452,105.43208579018133,83.15045221697068,70.11819245196199
2019-01-29-05,11.457599380153795,349.82576716396983,90.79634256610404,89.40050342430493,74.69272598470079
2019-01-29-06,354.6180437828444,354.83070792840573,93.44656451407297,88.94522110325644,79.04567776359886
2019-01-29-07,14.781490918744737,1.4818178247758738,87.27637054399673,98.3978954638884,85.40155875890676
2019-01-29-08,30.243144657761036,12.613379717321436,94.1786796398298,100.4574123102891,96.10799205457718
2019-01-29-09,51.908700107024714,17.817886404757587,99.75852578079642,87.63055127658322,94.54554805932358
2019-01-29-10,93.03124706427968,23.59501149676288,107.81343431994335,86.89226212693524,85.87355548978113
2019-01-29-11,172.9627935209515,29.395342057036714,120.94147383873798,76.59353270881905,80.26028168562132
2019-01-29-12,190.04998036086332,26.164318091830125,125.94314454131003,75.0774014606908,75.9724160524091
2019-01-29-13,259.6150612755241,34.59212121296554,132.18816368178057,46.11512651986621,64.97399246142356
2019-01-29-14,267.8747614790416,30.012635751317873,141.323715947036,21.857875079576758,52.46182693614733
2019-01-29-15,285.3808212224813,26.981274879076466,146.19424365558356,317.174387913017,52.455720217549526
2019-01-29-16,281.4717786743271,33.02995782089121,121.47069613413555,299.08432711138414,46.51211991611507
2019-01-29-17,234.23719383918652,29.70452535218874,118.8384855194594,287.8613980401075,45.803313423321384
2019-01-29-18,270.0702895071253,33.27089851295227,115.37894221733416,283.2843402815165,41.543615349489414
2019-01-29-19,261.1495661847043,34.21432255563926,108.3781077281119,287.8938481880192,39.517403673848264
2019-01-29-20,312.9225786282515,33.175453091375516,99.77092602033423,305.8585838888461,33.731105733329144
2019-01-29-21,319.2069941024413,32.73696441625788,109.09664317210678,302.42222131079745,22.669188211556957
2019-01-29-22,319.4852369287064,32.36888970502375,113.28176296515477,303.3061496094226,19.936875038674287
2019-01-29-23,341.69105479547744,29.478890373217155,107.39231452411846,302.89297979947514,9.305232663291577
