UTC,濟州,那霸機場,上海,福州,廈門
2019-06-26-00,120.84567726817627,185.6510028862633,165.6542587842639,214.08629005902935,86.49310124515785
2019-06-26-01,142.85068898499634,249.72920609411426,143.25764472161748,207.4963218815111,75.47403086175353
2019-06-26-02,131.45051172779287,234.7138850342937,117.99717781127077,195.2029629062592,154.64553436764925
2019-06-26-03,117.55569392242441,241.34469281152698,90.16917935303076,203.6007661290513,165.14454703672604
2019-06-26-04,124.15412102829225,254.03613712467504,81.193431546679,197.85094864675654,185.70753167247852
2019-06-26-05,134.20141878459685,295.7863354357216,71.03245842662764,185.1229209177992,195.01424226404816
2019-06-26-06,113.75879104223594,288.6309886240248,64.20030947044208,164.98661598230575,204.8231546942676
2019-06-26-07,112.24867190388673,263.09027026556134,91.03662576886549,167.24467185398674,210.26272796702273
2019-06-26-08,133.59991978580305,236.54687511536693,92.37943109005488,181.37208576205114,211.63938965983874
2019-06-26-09,131.88319560262573,220.6417518959897,90.86925422774368,198.23571103629246,214.1459299244513
2019-06-26-10,143.2313228562887,207.95864168735716,94.59369266119427,182.9331562934666,202.1659005028241
2019-06-26-11,143.82454161012456,173.60160449400462,96.18102999183546,198.8108353632275,196.8190514204416
2019-06-26-12,146.13855576183659,193.62096580589636,108.92406260491092,188.45387526230934,194.88645374630966
2019-06-26-13,137.0147554249483,201.86905022486596,108.34556358981993,178.1155953207579,195.3482462010368
2019-06-26-14,148.37412583258723,222.95016807866816,107.71422983211383,163.20251011084338,189.55223021350525
2019-06-26-15,68.98692430826591,237.33231802323695,87.84581260170222,130.52247233606042,179.53709250472002
2019-06-26-16,320.4078591271862,201.99822059179652,98.79098429246676,124.59552653891163,185.91223366598263
2019-06-26-17,300.3332245660824,165.9010563766712,98.20324891968096,108.05644764188963,238.64942544041156
2019-06-26-18,313.8160760348206,185.2145980409801,114.05413269176151,71.64261199577024,238.88262820378992
2019-06-26-19,302.4352436867305,233.13430206952756,132.98906123754338,98.9120866367115,228.322006519218
2019-06-26-20,278.70231826681726,231.08844425223026,185.37457757137088,99.55274871157161,236.28785035336233
2019-06-26-21,279.6608646328234,216.02748821718404,237.24877582787352,330.25969290016184,240.97639624221935
2019-06-26-22,268.3910815196995,220.98859408737712,188.57977503751,27.81870427783116,258.65388812565755
2019-06-26-23,283.64725313912356,213.96880430455886,246.3371155263633,64.67496107220245,231.92807871162404
