UTC,濟州,那霸機場,上海,福州,廈門
2019-10-09-00,38.8258564236678,18.10783672777052,73.03733087882614,42.28434066535738,43.505275129243955
2019-10-09-01,38.92371494418745,15.72726411858875,75.00856041893874,48.3270474673391,46.16677520730269
2019-10-09-02,42.13679221596982,13.985948777861893,78.56735197095179,53.438181151728315,53.41246095841706
2019-10-09-03,43.49690588282158,11.339755103086873,79.65647309860981,58.62607333635674,59.21134053183229
2019-10-09-04,44.05502459562575,12.912171633323112,84.8132178631677,73.4560902284571,65.6624420178141
2019-10-09-05,31.72722800969106,17.626732311475905,78.46619012288423,82.5591906344352,74.61657900556034
2019-10-09-06,37.10476534523687,12.231956914335456,82.80131528234094,82.39865170569499,77.75820937753565
2019-10-09-07,44.01848232191301,7.491766992279736,79.71955051103791,82.76111543788679,79.8458395440758
2019-10-09-08,48.00768108803936,15.496082687999063,87.14201180762939,80.41912836236585,88.09865063433685
2019-10-09-09,46.724129685168776,18.857883256189325,87.08338905495654,77.24195819024604,83.93043444323902
2019-10-09-10,50.97858595233157,15.514457760053006,93.62388111653843,70.60328756720597,77.35489081930555
2019-10-09-11,65.18723807814195,15.899257207436222,98.47608561756613,72.54907569039165,66.22850846951852
2019-10-09-12,79.58198449861192,11.538380433768737,103.32279130716742,67.54256448157622,60.07576376481177
2019-10-09-13,85.6924548091589,27.873482052087382,104.95752524662558,79.04619750793324,56.40712406557151
2019-10-09-14,75.40572521453393,30.204981586086205,111.49500085007,74.27914952588279,52.90612161969753
2019-10-09-15,91.29231008672784,28.850202607343533,120.55086172827154,68.59180081575306,45.436270385601546
2019-10-09-16,103.7822751590545,27.00753151183187,130.77241950609994,67.27277297374602,46.69605568375471
2019-10-09-17,135.81880901126672,22.24702552311436,127.68955382205843,45.8312783749395,47.284476403783486
2019-10-09-18,154.02976678821724,21.00307486354302,129.26963199649344,54.44186442410063,45.52397777584554
2019-10-09-19,147.62865024927038,13.10986173479273,129.22063675751482,13.686189712968371,45.2326726274469
2019-10-09-20,130.59359721775547,16.072043126169092,128.30071696949648,314.49839634168495,37.24247632803497
2019-10-09-21,128.10973450975135,14.564717486459699,144.4753147765006,323.0987851204445,34.38023840055098
2019-10-09-22,120.85581308973161,23.60073553140859,134.99615447414294,309.9305347490641,25.267230756677236
2019-10-09-23,69.5059975550362,13.756562521546073,143.5267444717429,323.5019064680397,32.57032035303547
