UTC,濟州,那霸機場,上海,福州,廈門
2019-11-06-00,34.45779917927811,29.60477629801113,47.94191676656652,19.97119714732358,37.428557467304785
2019-11-06-01,34.719679361891906,56.03437689687689,49.52536773052847,36.71383648105362,39.49953421460614
2019-11-06-02,41.22640574060256,105.23461481836802,58.316266160550924,46.647694040740475,46.5267926768355
2019-11-06-03,47.12094776517537,100.45939323752384,57.456882106212106,53.689056319217116,54.24864844827525
2019-11-06-04,47.61401401598317,56.39919190440472,67.47283127944658,53.172266965103034,60.36851229732068
2019-11-06-05,47.79746772461078,57.73676690153712,70.95413957050906,59.405182718806316,64.97343865896829
2019-11-06-06,43.15239921729571,65.51442088961417,75.94326402088251,70.3654033081065,57.506165626253534
2019-11-06-07,38.18178896427193,64.65591961652055,74.74889276029293,65.7824529694227,63.58945932543449
2019-11-06-08,35.7561592573158,51.63257165727458,62.953698286032164,64.28936887659677,62.12118389947568
2019-11-06-09,41.412832231129926,66.95324163817227,69.38747133122635,69.68483610800706,70.90074253712018
2019-11-06-10,9.900642091169232,80.45100050209538,53.97029910755009,61.35113945974197,71.79009593461552
2019-11-06-11,2.3118521597820063,86.84354438235582,57.946155443650895,60.98276767535714,57.31214249692022
2019-11-06-12,305.92490466048633,86.46435584335532,56.514893172075006,20.542346580123365,62.3746868904405
2019-11-06-13,301.13804998503434,77.93906494860002,47.67773971301969,21.40986635738159,46.22581538384517
2019-11-06-14,321.55640459816414,87.18255163096313,58.934442220559674,3.915546526579874,50.97110769653233
2019-11-06-15,332.195450274256,86.49021664532393,67.35000474563208,15.058829275828714,37.442665186156404
2019-11-06-16,337.2739474314511,83.18309166497721,63.73899113629733,358.24729735616415,28.77765375832044
2019-11-06-17,337.3656444741931,79.26557756999617,39.30906398235999,320.1450554841513,25.538392262099478
2019-11-06-18,343.49828393149636,80.32635693419678,31.951021064234794,318.0387266371433,25.812015664477826
2019-11-06-19,342.63105877998225,72.95373070499323,23.377372575793572,316.88494900071777,25.81133885251316
2019-11-06-20,335.42003328494025,73.99118085405135,11.085912827960556,314.8991452744366,22.228685751532424
2019-11-06-21,338.5826369923635,89.27157527489757,9.48655418935607,304.2344636270698,22.636873873718173
2019-11-06-22,344.19000504040855,80.72030681512237,11.88746926699514,307.94798460520883,23.162714670612957
2019-11-06-23,350.82308527452324,66.67852624721888,21.145140361528775,322.86378161025766,18.647911407560684
