UTC,濟州,那霸機場,上海,福州,廈門
2019-04-27-00,55.12416348662978,10.75334874652367,85.62709589008506,66.7935729360228,61.10753673339326
2019-04-27-01,69.63686239319378,9.18994455774606,91.10045175587283,70.77108837701994,63.727702111989686
2019-04-27-02,63.58622288228395,18.998238222683256,92.87077788002546,75.3262741646945,67.837594077127
2019-04-27-03,78.8175135129666,29.032939602274098,94.58683484605012,75.58832914612009,68.8670869962443
2019-04-27-04,73.54978407690751,33.76862375312922,86.91417960348213,77.20934365745,73.58766773343336
2019-04-27-05,67.05347320491197,55.94678403357261,93.61107470250329,86.74507806403037,73.4646666399994
2019-04-27-06,71.21140807689926,60.772937852784196,102.4629027071214,84.35422807351614,76.07331959379167
2019-04-27-07,64.9851312022029,61.3902468137309,101.69689042995606,79.93007061519575,79.32451161233814
2019-04-27-08,59.25330091956491,61.04107718800614,102.73940346919883,75.80820477042846,80.44571635173301
2019-04-27-09,89.20675200900658,65.19303762031203,103.40645153802072,78.90163454767776,80.58206124789609
2019-04-27-10,129.91492788920834,61.258866741437316,108.3466604813186,72.94177638820261,77.286376593016
2019-04-27-11,140.91433865865827,73.48704934709303,114.53744949491787,70.01204980270634,70.2543707112873
2019-04-27-12,136.10491770902763,63.234053188402896,127.31782223562652,61.23000405868615,62.21649150481383
2019-04-27-13,141.8054326657363,80.48502132470662,116.9859725675854,56.13912451627863,60.48438719542102
2019-04-27-14,141.17195056148097,76.49023540730158,125.7959031728297,54.0531486752123,59.88228766046174
2019-04-27-15,133.57426254030148,77.58778883701376,129.43678415052952,44.82717215355032,55.55707942573355
2019-04-27-16,122.16402862454964,85.62879327583155,119.24522516337277,20.17044512267745,50.364827377951855
2019-04-27-17,116.72499577727189,89.18132975400763,131.65117949444286,11.189348711814489,49.49551673931518
2019-04-27-18,115.13093326239027,96.78208978660552,141.032220791357,21.94714704826538,47.577277322204566
2019-04-27-19,118.32767863133193,97.6427456491468,136.9441859606835,20.847188866057763,47.1572610895756
2019-04-27-20,114.72924179161862,105.72305699414687,130.94111535705065,352.2770560089609,50.818515098871245
2019-04-27-21,110.5431665302306,105.83630596104604,119.65064236285218,338.82110859185843,47.027198453066035
2019-04-27-22,102.70152575508371,106.07446862650414,124.66028064122392,263.62259788014745,49.31977333115333
2019-04-27-23,109.76031377747918,107.31639825954022,144.09317548106688,336.12620975170626,43.85366776645938
