UTC,濟州,那霸機場,上海,福州,廈門
2019-03-23-00,5.098647699229492,3.7696216604014467,2.3694827037723316,4.2968723371068025,6.643922530886534
2019-03-23-01,5.218748111076326,4.396579818800677,2.2962902235601215,3.9494480932169305,6.712723291495386
2019-03-23-02,4.925962826566028,5.368510750759767,2.749639330126027,3.586646079539208,6.9536527760783695
2019-03-23-03,4.764069246515288,5.125398891375215,2.866224455743359,3.531689493171727,6.690155354541935
2019-03-23-04,4.864634126083584,5.352843726522083,3.093311653979103,3.317310580999751,6.684629264716732
2019-03-23-05,6.456270851504189,5.555206760067482,3.4229596110624905,3.4638355944511554,6.987260549514003
2019-03-23-06,8.17691977312384,5.734979888342188,3.978902660720376,4.633085207262489,6.805860987592219
2019-03-23-07,9.045990984338117,5.639287599927526,4.154458838447342,5.314393267145075,6.923540735748975
2019-03-23-08,9.262388580075696,5.91478272988168,3.623411099537444,5.776138345484035,7.0414875118577545
2019-03-23-09,8.19157595603707,5.8750705198977435,2.4753592208226944,5.417658216908394,7.419574137847682
2019-03-23-10,7.274444513050343,5.851133245036235,1.775822943331635,5.129153607752444,7.750801508268112
2019-03-23-11,6.922507575406222,6.088486989492147,3.772202419110217,4.573165256764316,8.114487379765421
2019-03-23-12,6.29724780160195,5.586108440173112,4.260549252507414,4.445661997239566,8.695026587498274
2019-03-23-13,6.149795291146649,5.517468958348615,3.9311720729555217,3.5817167516843633,8.461492000632909
2019-03-23-14,5.523210994369997,5.375136785492865,3.136832408562479,2.2825553405881154,8.057319017154953
2019-03-23-15,5.122056489733288,5.0985304720690126,2.4022603435223138,2.484265086406231,7.83374888590777
2019-03-23-16,4.4612080504971106,4.865046644750504,2.0211341792168165,2.4310307344169164,7.900936935590173
2019-03-23-17,3.963388194254106,4.630256558123418,2.0091842360619783,2.353735157499944,7.419251261155545
2019-03-23-18,3.5627871991942013,4.129401817030487,2.105770879437793,2.412770715455474,7.446368429422951
2019-03-23-19,3.0141938136975592,4.097651298719744,2.077923001140012,1.8402628199248363,7.033713444987303
2019-03-23-20,2.3949706688385857,4.137507076836858,1.857758776890737,1.7657157461899482,6.8149028859711285
2019-03-23-21,1.6116226388873995,3.2860458601635045,1.7294980419707524,2.0142685164760836,6.412340163068263
2019-03-23-22,1.038515601095396,3.0344867520488994,1.7924627443199046,1.4549375299547629,5.806250614921021
2019-03-23-23,1.4886375899799307,3.793604144951437,1.8599622813163763,2.0256987675224845,5.677124938474009
