UTC,濟州,那霸機場,上海,福州,廈門
2019-01-26-00,8.17966011825258,5.889629896214974,5.627867974477332,4.8316312202503475,8.145775983113495
2019-01-26-01,8.78622413710102,7.558499852988724,5.317752335810999,4.47289907613836,8.75305257997212
2019-01-26-02,8.471189302687936,7.2751045464625195,4.986458821311012,4.83611099062109,8.671184801317327
2019-01-26-03,8.617690757301668,6.943609989292042,5.107261940391173,4.69490441613209,8.818517161070634
2019-01-26-04,8.250462517249701,7.046282649776768,4.881208467678273,4.447353851070354,8.998936548988718
2019-01-26-05,7.816970965271998,7.220935765581404,4.892646030268592,4.680511213175394,8.493801081335029
2019-01-26-06,7.46747268977836,7.590973054348536,4.630166391063905,5.085235857978261,7.869284183556577
2019-01-26-07,7.317371674010644,6.300783805772097,4.86211635345839,5.176929781677918,7.4060961661101805
2019-01-26-08,6.520596958138426,6.410885436168891,4.127629801373739,5.334893295478618,7.514148731456351
2019-01-26-09,6.31410410864198,5.705730198494046,3.591492511498082,4.79925051106732,7.63262318641474
2019-01-26-10,5.641605862265478,5.950193832502091,3.358927493757413,3.8910647714693773,7.811364324828831
2019-01-26-11,5.3194163667384,5.697032693205405,3.5177104401673827,3.4271351996313943,8.07499167162824
2019-01-26-12,5.078993291004428,5.785484654123762,3.1844072157853383,2.7507065268304722,7.831128541404967
2019-01-26-13,4.387261697671766,5.29952712046005,2.8496613001795743,2.8769177373191734,7.57650241938854
2019-01-26-14,4.397609809806665,4.874641360968753,3.2022254558199466,2.6013115282263137,7.337675996489313
2019-01-26-15,3.887525410003303,5.273251190478535,3.1257442118064542,2.515117701617616,7.400916459813593
2019-01-26-16,3.6150907312822955,4.813754561465686,2.719099809262106,2.3603748717891606,7.451649356691348
2019-01-26-17,3.5209608894137765,5.23059806029188,2.1075104908130653,2.4121035607713326,7.123494638770627
2019-01-26-18,3.0322094537136337,4.174602187041481,1.8877981796149137,2.8101572061109428,7.009209360906581
2019-01-26-19,2.546173086113168,4.494160726840645,1.3602253566165174,2.9488625745531953,6.841747209032864
2019-01-26-20,2.260917232327855,3.756782534278786,1.0595770233876076,2.928638724406041,6.534980129988816
2019-01-26-21,2.2115418289501707,3.2622584680280395,1.2837288904062052,2.9106049084177035,6.350289368230622
2019-01-26-22,2.0539265139036433,3.3552980939726975,1.297674891946171,2.257620808416904,6.046095363268753
2019-01-26-23,1.4396160653540353,3.961740512303722,1.3579512362437947,1.6554589510136222,6.104759763485712
