UTC,濟州,那霸機場,上海,福州,廈門
2019-01-01-00,3.9760284768772065,4.077140708936695,4.116162024247227,3.122994793210918,6.323466171471255
2019-01-01-01,4.00889419414598,4.366409053652413,4.149684997381124,3.363661783019693,6.625706305736221
2019-01-01-02,4.6477206629993235,4.54557155448259,4.2555428658105106,3.5197977367461006,6.881885164701998
2019-01-01-03,4.072528265996262,4.6138708294719075,4.019085576251876,3.6983599375850416,6.539012625149726
2019-01-01-04,4.169681220203571,4.0048160049429855,4.016109289376017,3.4263257480359957,6.764106675830289
2019-01-01-05,5.733410841828604,3.6616378066179034,4.143875404603461,3.5362716606247298,6.673067473937751
2019-01-01-06,5.702049481784845,4.058679646618917,4.098351523311424,4.136188777110273,6.734805445394099
2019-01-01-07,5.892559064659077,4.069096905304197,4.143447782163951,4.237838838606714,6.882963489614005
2019-01-01-08,6.20018441227911,3.7300349109556263,5.256443825866886,4.236448913009696,7.193355520940316
2019-01-01-09,6.240030967253911,2.990427622432022,5.636889318008644,3.617977798713782,7.153329742740327
2019-01-01-10,6.388404217193588,2.4953789069505805,5.071555319728015,3.5569066467053037,7.051316395069198
2019-01-01-11,6.283510773658314,2.601911954942041,5.192411100636757,3.0798731563376465,7.2822875546941574
2019-01-01-12,5.831934516824509,2.970833836539027,4.105828434504271,3.1408100041311906,6.90978912280373
2019-01-01-13,5.700967429177638,2.6548323256570683,4.216444594289243,2.9279517328011666,6.711277657346502
2019-01-01-14,5.472020983312058,2.629185252744399,4.740589600420453,2.7209338885370435,6.832507908119369
2019-01-01-15,5.06171504842996,2.7187049491754154,4.370139335697236,2.7262095827609882,6.5985996415929495
2019-01-01-16,4.841530983577636,2.630067933914952,4.117177292347453,3.059665916992696,6.322606154186001
2019-01-01-17,4.755748876648814,3.0227472958189128,3.624359923119747,2.6900942699571613,6.550748110262011
2019-01-01-18,4.600683292045169,2.8254250662876776,3.652665636715316,2.4297841304850225,6.537418013563853
2019-01-01-19,4.7979422938993155,2.957423302988774,3.943724825975297,3.037577195336875,6.433876293256037
2019-01-01-20,4.715059143423754,3.2487171368628207,3.8313104367868993,3.359254753716026,6.452481250288886
2019-01-01-21,4.505479917579525,3.0649464817299155,3.9292474830818342,2.9155945856242544,6.707584691749677
2019-01-01-22,4.4540875938901605,3.637203671519851,4.393798556028257,2.9215990920414834,6.3724538432077
2019-01-01-23,4.419611041919807,4.351165751750535,4.594881182297259,2.8611867830521414,6.77111230641405
