UTC,濟州,那霸機場,上海,福州,廈門
2019-07-19-00,4.0803273379638165,8.992586569430062,5.425000994858145,0.9489728154413591,2.952946522539111
2019-07-19-01,4.335379277292769,9.701578277347364,5.2909429429347075,1.1934818700879797,2.8811459532905106
2019-07-19-02,3.5642675867220532,9.374546303649712,5.640474002550743,2.037575482567936,2.8481519903477577
2019-07-19-03,3.293946188841263,8.967043666064793,6.097156422122291,2.062077827745839,3.1281270400291885
2019-07-19-04,4.388715755296586,8.99350749964061,6.650058220002084,2.7840181277937166,2.8356633727145115
2019-07-19-05,5.520597211091651,9.246270008776655,6.961368066917994,2.9991404811634528,3.497387046607048
2019-07-19-06,5.289239968589551,8.315239012903435,7.059759014121158,3.8770937352743178,4.4707292298527035
2019-07-19-07,6.415674999655101,8.807835480815424,6.656034602692064,3.2175061242107064,5.063536075792986
2019-07-19-08,8.00418269792928,8.300390072277139,6.47266269695226,3.4524801859870955,5.588167478860163
2019-07-19-09,9.537537809075697,6.769401891234559,6.166063034201375,3.5502356091854224,5.109259117484201
2019-07-19-10,8.019105922559069,6.798082213028815,5.352610349312617,3.1729025410712866,5.288564684014531
2019-07-19-11,8.38575838769434,6.1087346827152125,5.38385786195064,3.497743074266483,3.0206202516882183
2019-07-19-12,8.730295866788902,5.988748570724567,5.590627655431927,2.7940616560777847,2.2467036988158906
2019-07-19-13,6.641732025410236,5.580727541401097,5.568820455611376,1.4872017750959836,1.5676646906121483
2019-07-19-14,7.687106702959644,5.5174153743923755,5.453627731397421,1.6879296548815004,1.5990532565870113
2019-07-19-15,7.054060224111246,5.472497415975255,5.133363911133668,1.2070598700780109,1.7644020924520847
2019-07-19-16,6.786284331032241,5.604883015660667,4.574180152566026,0.813249007896099,1.8287665573781156
2019-07-19-17,5.568792787615418,5.883636592233326,4.058731904143046,0.8265542242434379,1.2137290617481562
2019-07-19-18,6.404797251134577,6.266736801068839,4.031598425719842,0.3556056552691845,1.3028441699330535
2019-07-19-19,7.055084800068335,6.204727160701718,3.9467514950844618,1.095510872741792,1.466267477153354
2019-07-19-20,4.072141990323959,5.622596040121263,3.983384343322493,0.8442584212341961,1.0789477994931804
2019-07-19-21,3.292455717834734,5.5428868528869755,4.397725292442782,1.4777956339556748,1.449782042935248
2019-07-19-22,6.4831603544213525,5.106847263101889,3.8442226646430524,1.0272059712957804,2.1549304503447377
2019-07-19-23,9.449533196575453,6.605705108799728,4.381802383217176,0.015506284272141915,2.7908652214656704
