,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-24-00,-2.2,8.0,9.5,20.6,-1.3,9.7,14.6,16.8
2019-12-24-01,-999.0,-999.0,10.5,21.8,-999.0,-999.0,-999.0,-999.0
2019-12-24-02,-999.0,-999.0,11.4,22.2,-999.0,-999.0,-999.0,-999.0
2019-12-24-03,3.0,10.8,12.2,22.6,-0.7,10.7,15.7,20.0
2019-12-24-04,-999.0,-999.0,12.1,22.8,-999.0,-999.0,-999.0,-999.0
2019-12-24-05,-999.0,-999.0,11.8,22.8,-999.0,-999.0,-999.0,-999.0
2019-12-24-06,6.2,11.5,10.8,22.9,-0.2,11.2,17.3,22.8
2019-12-24-07,-999.0,-999.0,9.8,22.7,-999.0,-999.0,-999.0,-999.0
2019-12-24-08,-999.0,-999.0,8.9,22.1,-999.0,-999.0,-999.0,-999.0
2019-12-24-09,3.2,10.3,8.3,21.7,0.0,11.2,15.7,17.6
2019-12-24-10,-999.0,-999.0,7.7,21.7,-999.0,-999.0,-999.0,-999.0
2019-12-24-11,-999.0,-999.0,7.2,21.8,-999.0,-999.0,-999.0,-999.0
2019-12-24-12,1.0,8.7,7.0,21.8,-0.5,10.7,14.7,16.2
2019-12-24-13,-999.0,-999.0,6.7,21.9,-999.0,-999.0,-999.0,-999.0
2019-12-24-14,-999.0,-999.0,6.6,22.0,-999.0,-999.0,-999.0,-999.0
2019-12-24-15,-0.7,8.5,5.6,21.9,-0.5,10.7,14.1,15.7
2019-12-24-16,-999.0,-999.0,5.1,21.8,-999.0,-999.0,-999.0,-999.0
2019-12-24-17,-999.0,-999.0,5.6,21.9,-999.0,-999.0,-999.0,-999.0
2019-12-24-18,-1.5,8.2,5.6,21.9,-1.2,10.5,14.1,15.7
2019-12-24-19,-999.0,-999.0,5.4,21.7,-999.0,-999.0,-999.0,-999.0
2019-12-24-20,-999.0,-999.0,5.3,21.3,-999.0,-999.0,-999.0,-999.0
2019-12-24-21,-2.5,7.3,4.8,21.5,-1.0,10.7,14.2,15.2
2019-12-24-22,-999.0,-999.0,4.7,21.5,-999.0,-999.0,-999.0,-999.0
2019-12-24-23,-999.0,-999.0,4.7,21.7,-999.0,-999.0,-999.0,-999.0
