,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-14-00,8.5,16.0,15.4,20.5,15.1,16.2,15.5,17.2
2019-04-14-01,-999.0,-999.0,17.7,20.9,-999.0,-999.0,-999.0,-999.0
2019-04-14-02,-999.0,-999.0,17.9,21.4,-999.0,-999.0,-999.0,-999.0
2019-04-14-03,8.1,16.6,17.0,23.1,19.4,18.6,20.5,19.9
2019-04-14-04,-999.0,-999.0,17.2,22.5,-999.0,-999.0,-999.0,-999.0
2019-04-14-05,-999.0,-999.0,17.2,22.3,-999.0,-999.0,-999.0,-999.0
2019-04-14-06,12.7,14.0,17.3,22.8,22.3,18.7,24.4,21.6
2019-04-14-07,-999.0,-999.0,17.2,22.5,-999.0,-999.0,-999.0,-999.0
2019-04-14-08,-999.0,-999.0,16.7,22.9,-999.0,-999.0,-999.0,-999.0
2019-04-14-09,12.7,13.0,16.3,22.8,22.2,16.6,20.8,21.1
2019-04-14-10,-999.0,-999.0,15.5,22.2,-999.0,-999.0,-999.0,-999.0
2019-04-14-11,-999.0,-999.0,14.9,21.8,-999.0,-999.0,-999.0,-999.0
2019-04-14-12,9.1,12.0,14.4,21.8,18.3,13.7,19.4,20.0
2019-04-14-13,-999.0,-999.0,14.5,21.8,-999.0,-999.0,-999.0,-999.0
2019-04-14-14,-999.0,-999.0,14.7,21.5,-999.0,-999.0,-999.0,-999.0
2019-04-14-15,7.0,10.9,14.6,20.6,15.8,11.6,18.5,19.1
2019-04-14-16,-999.0,-999.0,13.5,20.5,-999.0,-999.0,-999.0,-999.0
2019-04-14-17,-999.0,-999.0,13.0,20.7,-999.0,-999.0,-999.0,-999.0
2019-04-14-18,4.6,10.0,12.5,21.0,13.8,8.0,17.3,19.0
2019-04-14-19,-999.0,-999.0,12.7,20.9,-999.0,-999.0,-999.0,-999.0
2019-04-14-20,-999.0,-999.0,13.0,20.8,-999.0,-999.0,-999.0,-999.0
2019-04-14-21,4.0,9.2,12.7,20.8,8.0,6.0,16.4,17.8
2019-04-14-22,-999.0,-999.0,12.9,20.9,-999.0,-999.0,-999.0,-999.0
2019-04-14-23,-999.0,-999.0,13.4,21.0,-999.0,-999.0,-999.0,-999.0
