,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-02-00,3.5,10.2,10.2,21.3,1.5,7.7,12.3,15.0
2019-03-02-01,-999.0,-999.0,11.6,22.7,-999.0,-999.0,-999.0,-999.0
2019-03-02-02,-999.0,-999.0,12.4,23.6,-999.0,-999.0,-999.0,-999.0
2019-03-02-03,11.7,12.6,13.5,23.9,10.2,8.2,14.7,19.2
2019-03-02-04,-999.0,-999.0,13.9,23.9,-999.0,-999.0,-999.0,-999.0
2019-03-02-05,-999.0,-999.0,13.8,24.8,-999.0,-999.0,-999.0,-999.0
2019-03-02-06,14.6,14.2,14.4,24.5,15.4,6.7,19.6,20.8
2019-03-02-07,-999.0,-999.0,13.3,24.5,-999.0,-999.0,-999.0,-999.0
2019-03-02-08,-999.0,-999.0,11.8,23.7,-999.0,-999.0,-999.0,-999.0
2019-03-02-09,12.0,11.4,11.0,23.1,14.6,5.6,19.0,20.2
2019-03-02-10,-999.0,-999.0,10.2,22.7,-999.0,-999.0,-999.0,-999.0
2019-03-02-11,-999.0,-999.0,10.0,22.6,-999.0,-999.0,-999.0,-999.0
2019-03-02-12,9.0,11.1,10.2,22.6,10.9,6.5,14.3,17.6
2019-03-02-13,-999.0,-999.0,10.1,23.2,-999.0,-999.0,-999.0,-999.0
2019-03-02-14,-999.0,-999.0,9.6,23.4,-999.0,-999.0,-999.0,-999.0
2019-03-02-15,6.7,12.0,10.2,22.1,8.9,6.7,12.7,18.1
2019-03-02-16,-999.0,-999.0,10.0,22.4,-999.0,-999.0,-999.0,-999.0
2019-03-02-17,-999.0,-999.0,8.4,22.2,-999.0,-999.0,-999.0,-999.0
2019-03-02-18,5.0,11.6,7.9,22.4,5.9,6.6,12.4,17.9
2019-03-02-19,-999.0,-999.0,7.1,23.1,-999.0,-999.0,-999.0,-999.0
2019-03-02-20,-999.0,-999.0,7.0,22.9,-999.0,-999.0,-999.0,-999.0
2019-03-02-21,3.5,11.7,6.8,22.7,2.9,6.6,12.1,16.7
2019-03-02-22,-999.0,-999.0,7.0,22.4,-999.0,-999.0,-999.0,-999.0
2019-03-02-23,-999.0,-999.0,6.3,22.5,-999.0,-999.0,-999.0,-999.0
