,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-08-00,-4.5,7.2,2.7,19.7,-4.4,6.2,13.5,15.9
2019-01-08-01,-999.0,-999.0,4.6,20.1,-999.0,-999.0,-999.0,-999.0
2019-01-08-02,-999.0,-999.0,6.2,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-03,-0.9,7.6,8.2,20.3,-1.8,6.5,13.2,16.4
2019-01-08-04,-999.0,-999.0,9.1,19.9,-999.0,-999.0,-999.0,-999.0
2019-01-08-05,-999.0,-999.0,8.8,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-06,0.2,7.7,8.9,19.8,0.8,7.1,13.9,17.5
2019-01-08-07,-999.0,-999.0,8.4,19.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-08,-999.0,-999.0,6.5,18.4,-999.0,-999.0,-999.0,-999.0
2019-01-08-09,-2.0,6.6,5.9,18.2,-0.5,6.5,13.4,17.1
2019-01-08-10,-999.0,-999.0,5.2,17.8,-999.0,-999.0,-999.0,-999.0
2019-01-08-11,-999.0,-999.0,5.4,17.4,-999.0,-999.0,-999.0,-999.0
2019-01-08-12,-5.7,5.0,5.1,17.3,-4.3,5.7,13.0,15.7
2019-01-08-13,-999.0,-999.0,5.2,17.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-14,-999.0,-999.0,4.8,17.3,-999.0,-999.0,-999.0,-999.0
2019-01-08-15,-7.0,4.9,3.1,17.4,-6.3,5.5,12.2,15.7
2019-01-08-16,-999.0,-999.0,3.3,17.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-17,-999.0,-999.0,2.4,17.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-18,-7.5,4.4,3.5,16.6,-8.2,5.5,11.1,15.4
2019-01-08-19,-999.0,-999.0,4.4,16.9,-999.0,-999.0,-999.0,-999.0
2019-01-08-20,-999.0,-999.0,4.2,16.9,-999.0,-999.0,-999.0,-999.0
2019-01-08-21,-9.2,2.4,3.8,16.6,-9.7,5.5,10.5,14.8
2019-01-08-22,-999.0,-999.0,3.6,16.3,-999.0,-999.0,-999.0,-999.0
2019-01-08-23,-999.0,-999.0,4.3,16.9,-999.0,-999.0,-999.0,-999.0
