,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-07-00,27.2,27.7,28.2,28.0,24.6,25.2,28.0,27.4
2019-09-07-01,-999.0,-999.0,29.6,29.1,-999.0,-999.0,-999.0,-999.0
2019-09-07-02,-999.0,-999.0,31.0,28.9,-999.0,-999.0,-999.0,-999.0
2019-09-07-03,29.5,28.7,31.9,29.0,29.9,27.6,32.4,31.0
2019-09-07-04,-999.0,-999.0,32.5,26.3,-999.0,-999.0,-999.0,-999.0
2019-09-07-05,-999.0,-999.0,33.0,26.1,-999.0,-999.0,-999.0,-999.0
2019-09-07-06,28.6,30.1,31.2,26.6,33.8,30.1,34.8,32.3
2019-09-07-07,-999.0,-999.0,30.9,26.4,-999.0,-999.0,-999.0,-999.0
2019-09-07-08,-999.0,-999.0,29.5,27.0,-999.0,-999.0,-999.0,-999.0
2019-09-07-09,23.5,27.2,29.2,26.5,32.8,29.5,29.0,30.2
2019-09-07-10,-999.0,-999.0,28.7,26.5,-999.0,-999.0,-999.0,-999.0
2019-09-07-11,-999.0,-999.0,28.3,26.4,-999.0,-999.0,-999.0,-999.0
2019-09-07-12,23.0,26.2,28.1,26.7,28.7,26.1,27.6,27.8
2019-09-07-13,-999.0,-999.0,27.1,27.1,-999.0,-999.0,-999.0,-999.0
2019-09-07-14,-999.0,-999.0,26.6,27.2,-999.0,-999.0,-999.0,-999.0
2019-09-07-15,23.1,24.9,27.3,25.0,26.6,24.1,26.7,27.8
2019-09-07-16,-999.0,-999.0,27.4,25.7,-999.0,-999.0,-999.0,-999.0
2019-09-07-17,-999.0,-999.0,27.3,25.7,-999.0,-999.0,-999.0,-999.0
2019-09-07-18,23.1,24.7,26.7,25.8,23.0,22.6,25.6,26.8
2019-09-07-19,-999.0,-999.0,26.5,25.9,-999.0,-999.0,-999.0,-999.0
2019-09-07-20,-999.0,-999.0,25.5,26.3,-999.0,-999.0,-999.0,-999.0
2019-09-07-21,23.0,24.9,25.7,26.4,21.2,22.1,24.8,25.7
2019-09-07-22,-999.0,-999.0,27.5,26.0,-999.0,-999.0,-999.0,-999.0
2019-09-07-23,-999.0,-999.0,28.1,25.1,-999.0,-999.0,-999.0,-999.0
