,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-05-00,6.6,11.1,9.9,18.6,6.0,9.2,11.0,13.7
2019-03-05-01,-999.0,-999.0,11.5,19.7,-999.0,-999.0,-999.0,-999.0
2019-03-05-02,-999.0,-999.0,13.0,21.1,-999.0,-999.0,-999.0,-999.0
2019-03-05-03,10.7,12.8,13.9,21.3,15.4,11.0,11.8,12.1
2019-03-05-04,-999.0,-999.0,14.2,21.4,-999.0,-999.0,-999.0,-999.0
2019-03-05-05,-999.0,-999.0,14.8,22.3,-999.0,-999.0,-999.0,-999.0
2019-03-05-06,12.7,12.6,14.1,21.7,16.7,11.0,11.2,12.3
2019-03-05-07,-999.0,-999.0,13.3,21.4,-999.0,-999.0,-999.0,-999.0
2019-03-05-08,-999.0,-999.0,12.3,21.1,-999.0,-999.0,-999.0,-999.0
2019-03-05-09,9.7,12.2,11.1,20.7,16.5,9.6,11.6,12.7
2019-03-05-10,-999.0,-999.0,10.4,20.1,-999.0,-999.0,-999.0,-999.0
2019-03-05-11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-03-05-12,8.0,11.5,10.0,20.1,13.0,9.6,11.6,13.3
2019-03-05-13,-999.0,-999.0,9.6,20.6,-999.0,-999.0,-999.0,-999.0
2019-03-05-14,-999.0,-999.0,10.2,20.8,-999.0,-999.0,-999.0,-999.0
2019-03-05-15,7.6,11.2,9.5,20.7,10.8,9.2,11.7,13.9
2019-03-05-16,-999.0,-999.0,9.1,20.8,-999.0,-999.0,-999.0,-999.0
2019-03-05-17,-999.0,-999.0,8.7,21.1,-999.0,-999.0,-999.0,-999.0
2019-03-05-18,7.0,10.7,9.1,21.1,9.7,8.7,11.8,14.3
2019-03-05-19,-999.0,-999.0,9.0,21.2,-999.0,-999.0,-999.0,-999.0
2019-03-05-20,-999.0,-999.0,8.9,21.2,-999.0,-999.0,-999.0,-999.0
2019-03-05-21,6.6,10.1,8.2,21.1,8.6,9.0,11.8,14.4
2019-03-05-22,-999.0,-999.0,8.6,21.3,-999.0,-999.0,-999.0,-999.0
2019-03-05-23,-999.0,-999.0,9.6,21.6,-999.0,-999.0,-999.0,-999.0
