,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-17-00,15.2,16.0,16.2,23.5,17.0,16.1,17.2,17.6
2019-04-17-01,-999.0,-999.0,17.4,23.5,-999.0,-999.0,-999.0,-999.0
2019-04-17-02,-999.0,-999.0,18.4,24.1,-999.0,-999.0,-999.0,-999.0
2019-04-17-03,20.7,17.7,18.7,24.6,21.6,21.0,23.5,21.4
2019-04-17-04,-999.0,-999.0,18.9,24.6,-999.0,-999.0,-999.0,-999.0
2019-04-17-05,-999.0,-999.0,18.3,24.4,-999.0,-999.0,-999.0,-999.0
2019-04-17-06,21.1,17.0,17.7,23.9,26.2,21.7,27.6,26.9
2019-04-17-07,-999.0,-999.0,17.4,23.7,-999.0,-999.0,-999.0,-999.0
2019-04-17-08,-999.0,-999.0,16.8,22.8,-999.0,-999.0,-999.0,-999.0
2019-04-17-09,18.6,16.3,15.5,-999.0,27.2,20.1,25.0,22.3
2019-04-17-10,-999.0,-999.0,15.9,22.0,-999.0,-999.0,-999.0,-999.0
2019-04-17-11,-999.0,-999.0,15.4,21.8,-999.0,-999.0,-999.0,-999.0
2019-04-17-12,14.0,15.1,15.7,21.6,22.7,17.6,20.6,19.0
2019-04-17-13,-999.0,-999.0,16.0,21.5,-999.0,-999.0,-999.0,-999.0
2019-04-17-14,-999.0,-999.0,15.3,21.3,-999.0,-999.0,-999.0,-999.0
2019-04-17-15,13.0,13.9,14.6,21.0,20.7,16.0,18.7,18.7
2019-04-17-16,-999.0,-999.0,15.1,20.9,-999.0,-999.0,-999.0,-999.0
2019-04-17-17,-999.0,-999.0,14.9,19.6,-999.0,-999.0,-999.0,-999.0
2019-04-17-18,11.7,13.1,14.6,19.0,22.8,15.5,16.3,16.9
2019-04-17-19,-999.0,-999.0,14.1,18.5,-999.0,-999.0,-999.0,-999.0
2019-04-17-20,-999.0,-999.0,14.0,18.3,-999.0,-999.0,-999.0,-999.0
2019-04-17-21,11.2,12.3,13.8,18.0,19.1,15.7,14.3,17.4
2019-04-17-22,-999.0,-999.0,14.9,19.2,-999.0,-999.0,-999.0,-999.0
2019-04-17-23,-999.0,-999.0,16.1,21.5,-999.0,-999.0,-999.0,-999.0
