,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-03-18-00,4.2,11.2,9.1,20.0,9.9,12.5,12.5,15.4
2019-03-18-01,-999.0,-999.0,10.2,20.4,-999.0,-999.0,-999.0,-999.0
2019-03-18-02,-999.0,-999.0,11.0,20.6,-999.0,-999.0,-999.0,-999.0
2019-03-18-03,11.7,13.7,12.5,20.3,14.8,12.0,16.2,19.7
2019-03-18-04,-999.0,-999.0,12.4,20.5,-999.0,-999.0,-999.0,-999.0
2019-03-18-05,-999.0,-999.0,14.3,19.8,-999.0,-999.0,-999.0,-999.0
2019-03-18-06,14.1,13.0,13.8,20.1,19.5,12.7,18.9,21.6
2019-03-18-07,-999.0,-999.0,12.9,20.7,-999.0,-999.0,-999.0,-999.0
2019-03-18-08,-999.0,-999.0,12.4,20.0,-999.0,-999.0,-999.0,-999.0
2019-03-18-09,9.6,11.8,11.8,19.5,21.3,12.7,19.6,20.1
2019-03-18-10,-999.0,-999.0,11.7,19.8,-999.0,-999.0,-999.0,-999.0
2019-03-18-11,-999.0,-999.0,11.1,20.2,-999.0,-999.0,-999.0,-999.0
2019-03-18-12,7.0,10.5,10.9,20.2,14.4,10.7,17.7,19.2
2019-03-18-13,-999.0,-999.0,11.3,21.1,-999.0,-999.0,-999.0,-999.0
2019-03-18-14,-999.0,-999.0,11.7,21.6,-999.0,-999.0,-999.0,-999.0
2019-03-18-15,5.7,11.0,11.3,22.0,14.2,9.5,16.2,18.3
2019-03-18-16,-999.0,-999.0,10.7,22.2,-999.0,-999.0,-999.0,-999.0
2019-03-18-17,-999.0,-999.0,9.8,21.9,-999.0,-999.0,-999.0,-999.0
2019-03-18-18,4.7,10.0,8.3,20.5,9.9,7.1,14.5,17.4
2019-03-18-19,-999.0,-999.0,7.8,20.6,-999.0,-999.0,-999.0,-999.0
2019-03-18-20,-999.0,-999.0,6.7,20.3,-999.0,-999.0,-999.0,-999.0
2019-03-18-21,3.7,9.5,6.6,20.0,6.0,5.5,14.1,17.2
2019-03-18-22,-999.0,-999.0,9.4,19.9,-999.0,-999.0,-999.0,-999.0
2019-03-18-23,-999.0,-999.0,10.9,19.9,-999.0,-999.0,-999.0,-999.0
