,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-06-00,16.2,20.2,21.4,27.3,11.7,21.2,24.7,26.4
2019-10-06-01,-999.0,-999.0,21.2,28.3,-999.0,-999.0,-999.0,-999.0
2019-10-06-02,-999.0,-999.0,19.8,28.0,-999.0,-999.0,-999.0,-999.0
2019-10-06-03,21.0,23.6,19.5,29.3,15.6,22.5,26.5,28.8
2019-10-06-04,-999.0,-999.0,19.1,27.7,-999.0,-999.0,-999.0,-999.0
2019-10-06-05,-999.0,-999.0,19.3,28.0,-999.0,-999.0,-999.0,-999.0
2019-10-06-06,22.6,23.2,20.1,28.0,16.3,23.0,27.8,30.0
2019-10-06-07,-999.0,-999.0,20.5,28.2,-999.0,-999.0,-999.0,-999.0
2019-10-06-08,-999.0,-999.0,19.5,27.4,-999.0,-999.0,-999.0,-999.0
2019-10-06-09,20.5,21.8,19.5,27.1,14.8,22.5,26.8,28.7
2019-10-06-10,-999.0,-999.0,19.5,26.8,-999.0,-999.0,-999.0,-999.0
2019-10-06-11,-999.0,-999.0,19.6,26.8,-999.0,-999.0,-999.0,-999.0
2019-10-06-12,19.0,20.7,19.5,26.5,14.0,21.2,24.8,26.1
2019-10-06-13,-999.0,-999.0,19.3,26.3,-999.0,-999.0,-999.0,-999.0
2019-10-06-14,-999.0,-999.0,19.1,26.1,-999.0,-999.0,-999.0,-999.0
2019-10-06-15,18.0,21.0,19.0,25.8,13.3,19.5,24.4,25.3
2019-10-06-16,-999.0,-999.0,18.8,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-06-17,-999.0,-999.0,18.7,25.4,-999.0,-999.0,-999.0,-999.0
2019-10-06-18,16.7,21.2,17.9,25.2,11.7,17.7,23.9,24.7
2019-10-06-19,-999.0,-999.0,18.4,24.9,-999.0,-999.0,-999.0,-999.0
2019-10-06-20,-999.0,-999.0,17.8,24.8,-999.0,-999.0,-999.0,-999.0
2019-10-06-21,14.7,22.0,18.0,24.1,9.4,19.2,23.7,24.6
2019-10-06-22,-999.0,-999.0,18.3,24.9,-999.0,-999.0,-999.0,-999.0
2019-10-06-23,-999.0,-999.0,18.9,25.8,-999.0,-999.0,-999.0,-999.0
