,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-30-00,20.7,25.5,21.2,23.4,22.9,23.2,20.8,22.2
2019-05-30-01,-999.0,-999.0,22.6,24.5,-999.0,-999.0,-999.0,-999.0
2019-05-30-02,-999.0,-999.0,23.7,24.9,-999.0,-999.0,-999.0,-999.0
2019-05-30-03,24.0,24.4,24.3,25.0,25.3,24.7,25.0,25.1
2019-05-30-04,-999.0,-999.0,25.4,26.1,-999.0,-999.0,-999.0,-999.0
2019-05-30-05,-999.0,-999.0,25.1,25.4,-999.0,-999.0,-999.0,-999.0
2019-05-30-06,24.0,23.1,24.8,26.0,28.7,24.2,28.2,27.3
2019-05-30-07,-999.0,-999.0,24.9,25.6,-999.0,-999.0,-999.0,-999.0
2019-05-30-08,-999.0,-999.0,23.6,25.0,-999.0,-999.0,-999.0,-999.0
2019-05-30-09,21.0,22.5,22.2,24.7,29.7,22.5,27.0,25.6
2019-05-30-10,-999.0,-999.0,21.5,24.3,-999.0,-999.0,-999.0,-999.0
2019-05-30-11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-30-12,19.0,20.7,21.0,23.2,25.6,21.6,23.3,22.2
2019-05-30-13,-999.0,-999.0,21.0,23.3,-999.0,-999.0,-999.0,-999.0
2019-05-30-14,-999.0,-999.0,20.9,23.4,-999.0,-999.0,-999.0,-999.0
2019-05-30-15,17.5,21.1,20.4,23.7,23.6,21.5,22.5,22.1
2019-05-30-16,-999.0,-999.0,20.3,23.8,-999.0,-999.0,-999.0,-999.0
2019-05-30-17,-999.0,-999.0,20.3,23.6,-999.0,-999.0,-999.0,-999.0
2019-05-30-18,17.0,21.2,19.9,23.7,18.1,18.1,22.0,22.0
2019-05-30-19,-999.0,-999.0,20.0,23.5,-999.0,-999.0,-999.0,-999.0
2019-05-30-20,-999.0,-999.0,20.3,23.5,-999.0,-999.0,-999.0,-999.0
2019-05-30-21,16.2,17.0,20.9,23.7,16.5,17.5,21.4,21.4
2019-05-30-22,-999.0,-999.0,21.7,24.6,-999.0,-999.0,-999.0,-999.0
2019-05-30-23,-999.0,-999.0,22.5,26.1,-999.0,-999.0,-999.0,-999.0
