,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-13-00,21.5,24.0,22.5,29.2,18.7,26.2,27.6,29.1
2019-09-13-01,-999.0,-999.0,22.5,30.0,-999.0,-999.0,-999.0,-999.0
2019-09-13-02,-999.0,-999.0,22.8,30.5,-999.0,-999.0,-999.0,-999.0
2019-09-13-03,25.7,25.0,22.7,31.2,23.0,29.2,31.4,31.2
2019-09-13-04,-999.0,-999.0,22.8,31.8,-999.0,-999.0,-999.0,-999.0
2019-09-13-05,-999.0,-999.0,22.8,31.7,-999.0,-999.0,-999.0,-999.0
2019-09-13-06,28.6,26.5,23.4,30.6,26.2,30.2,31.9,32.4
2019-09-13-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-13-08,-999.0,-999.0,23.0,31.0,-999.0,-999.0,-999.0,-999.0
2019-09-13-09,27.7,25.2,22.7,30.9,26.0,28.7,30.5,30.0
2019-09-13-10,-999.0,-999.0,22.6,29.9,-999.0,-999.0,-999.0,-999.0
2019-09-13-11,-999.0,-999.0,22.0,29.3,-999.0,-999.0,-999.0,-999.0
2019-09-13-12,23.6,23.5,21.9,29.1,22.8,26.7,27.9,27.9
2019-09-13-13,-999.0,-999.0,21.8,28.9,-999.0,-999.0,-999.0,-999.0
2019-09-13-14,-999.0,-999.0,21.2,29.0,-999.0,-999.0,-999.0,-999.0
2019-09-13-15,22.2,22.9,20.3,28.8,20.5,25.7,26.8,27.9
2019-09-13-16,-999.0,-999.0,20.5,28.6,-999.0,-999.0,-999.0,-999.0
2019-09-13-17,-999.0,-999.0,20.3,28.3,-999.0,-999.0,-999.0,-999.0
2019-09-13-18,22.2,22.2,20.4,28.0,18.5,25.2,26.4,27.7
2019-09-13-19,-999.0,-999.0,19.8,27.9,-999.0,-999.0,-999.0,-999.0
2019-09-13-20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-13-21,22.0,21.8,20.3,27.7,17.9,24.2,26.1,27.3
2019-09-13-22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-13-23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
