,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-17-00,25.1,26.6,22.5,30.3,24.2,27.6,28.6,30.1
2019-07-17-01,-999.0,-999.0,24.3,30.3,-999.0,-999.0,-999.0,-999.0
2019-07-17-02,-999.0,-999.0,25.7,30.9,-999.0,-999.0,-999.0,-999.0
2019-07-17-03,26.5,26.9,26.3,30.8,26.4,30.7,31.3,32.0
2019-07-17-04,-999.0,-999.0,26.3,30.7,-999.0,-999.0,-999.0,-999.0
2019-07-17-05,-999.0,-999.0,28.0,31.2,-999.0,-999.0,-999.0,-999.0
2019-07-17-06,28.2,27.2,28.2,31.1,26.3,32.7,32.3,34.6
2019-07-17-07,-999.0,-999.0,27.4,30.3,-999.0,-999.0,-999.0,-999.0
2019-07-17-08,-999.0,-999.0,27.1,30.5,-999.0,-999.0,-999.0,-999.0
2019-07-17-09,28.2,24.9,25.6,29.8,27.3,30.7,31.9,34.3
2019-07-17-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-11,-999.0,-999.0,24.5,28.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-12,26.2,23.0,24.2,28.0,25.9,28.2,29.2,31.6
2019-07-17-13,-999.0,-999.0,23.6,28.1,-999.0,-999.0,-999.0,-999.0
2019-07-17-14,-999.0,-999.0,23.7,27.9,-999.0,-999.0,-999.0,-999.0
2019-07-17-15,25.0,24.3,23.6,27.3,25.1,27.7,29.0,30.0
2019-07-17-16,-999.0,-999.0,23.5,27.4,-999.0,-999.0,-999.0,-999.0
2019-07-17-17,-999.0,-999.0,22.6,27.5,-999.0,-999.0,-999.0,-999.0
2019-07-17-18,24.0,23.7,22.7,26.2,25.1,27.2,28.5,29.3
2019-07-17-19,-999.0,-999.0,23.3,27.6,-999.0,-999.0,-999.0,-999.0
2019-07-17-20,-999.0,-999.0,23.3,25.5,-999.0,-999.0,-999.0,-999.0
2019-07-17-21,23.2,23.7,23.6,26.7,23.5,27.1,27.9,28.3
2019-07-17-22,-999.0,-999.0,23.7,27.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-23,-999.0,-999.0,24.3,28.3,-999.0,-999.0,-999.0,-999.0
