,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-06-14-00,20.7,20.5,24.7,24.5,26.2,21.7,22.6,22.8
2019-06-14-01,-999.0,-999.0,25.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-06-14-02,-999.0,-999.0,25.6,27.1,-999.0,-999.0,-999.0,-999.0
2019-06-14-03,25.0,19.8,25.8,27.1,31.5,24.7,27.0,26.0
2019-06-14-04,-999.0,-999.0,24.5,27.6,-999.0,-999.0,-999.0,-999.0
2019-06-14-05,-999.0,-999.0,25.7,27.0,-999.0,-999.0,-999.0,-999.0
2019-06-14-06,28.2,19.0,24.7,27.8,34.1,26.0,27.6,27.2
2019-06-14-07,-999.0,-999.0,23.8,27.4,-999.0,-999.0,-999.0,-999.0
2019-06-14-08,-999.0,-999.0,22.9,26.9,-999.0,-999.0,-999.0,-999.0
2019-06-14-09,26.7,18.9,22.4,26.9,35.0,26.0,24.4,24.5
2019-06-14-10,-999.0,-999.0,21.9,26.8,-999.0,-999.0,-999.0,-999.0
2019-06-14-11,-999.0,-999.0,21.5,26.5,-999.0,-999.0,-999.0,-999.0
2019-06-14-12,23.1,17.6,21.4,26.5,30.5,21.6,23.0,23.8
2019-06-14-13,-999.0,-999.0,21.3,25.8,-999.0,-999.0,-999.0,-999.0
2019-06-14-14,-999.0,-999.0,20.5,25.6,-999.0,-999.0,-999.0,-999.0
2019-06-14-15,21.0,18.2,20.8,25.6,24.8,19.9,22.5,23.5
2019-06-14-16,-999.0,-999.0,20.4,25.3,-999.0,-999.0,-999.0,-999.0
2019-06-14-17,-999.0,-999.0,18.9,25.1,-999.0,-999.0,-999.0,-999.0
2019-06-14-18,20.0,18.8,19.0,24.9,22.4,17.1,22.1,22.9
2019-06-14-19,-999.0,-999.0,17.0,24.8,-999.0,-999.0,-999.0,-999.0
2019-06-14-20,-999.0,-999.0,17.3,24.9,-999.0,-999.0,-999.0,-999.0
2019-06-14-21,19.0,18.7,16.5,24.8,21.9,16.7,21.8,22.5
2019-06-14-22,-999.0,-999.0,16.4,25.1,-999.0,-999.0,-999.0,-999.0
2019-06-14-23,-999.0,-999.0,16.9,26.2,-999.0,-999.0,-999.0,-999.0
