,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-19-00,-3.0,7.7,9.5,20.3,-1.9,5.5,13.3,16.9
2019-12-19-01,-999.0,-999.0,9.9,20.8,-999.0,-999.0,-999.0,-999.0
2019-12-19-02,-999.0,-999.0,9.3,20.9,-999.0,-999.0,-999.0,-999.0
2019-12-19-03,0.2,8.7,8.4,21.6,-1.5,6.6,13.0,18.7
2019-12-19-04,-999.0,-999.0,8.4,21.8,-999.0,-999.0,-999.0,-999.0
2019-12-19-05,-999.0,-999.0,8.6,21.7,-999.0,-999.0,-999.0,-999.0
2019-12-19-06,2.7,8.5,8.6,21.6,-0.1,8.1,13.7,18.6
2019-12-19-07,-999.0,-999.0,8.5,21.4,-999.0,-999.0,-999.0,-999.0
2019-12-19-08,-999.0,-999.0,8.2,21.3,-999.0,-999.0,-999.0,-999.0
2019-12-19-09,0.5,7.6,8.8,21.2,-0.9,8.1,13.5,16.7
2019-12-19-10,-999.0,-999.0,8.8,21.0,-999.0,-999.0,-999.0,-999.0
2019-12-19-11,-999.0,-999.0,8.6,20.8,-999.0,-999.0,-999.0,-999.0
2019-12-19-12,-0.7,7.2,8.5,20.8,-1.8,7.5,12.5,16.0
2019-12-19-13,-999.0,-999.0,8.6,21.1,-999.0,-999.0,-999.0,-999.0
2019-12-19-14,-999.0,-999.0,8.1,21.1,-999.0,-999.0,-999.0,-999.0
2019-12-19-15,-0.2,7.0,8.0,20.7,-3.5,6.2,12.7,15.5
2019-12-19-16,-999.0,-999.0,7.6,19.5,-999.0,-999.0,-999.0,-999.0
2019-12-19-17,-999.0,-999.0,7.4,19.3,-999.0,-999.0,-999.0,-999.0
2019-12-19-18,0.0,7.5,7.0,18.5,-7.9,6.7,11.9,14.3
2019-12-19-19,-999.0,-999.0,7.4,18.2,-999.0,-999.0,-999.0,-999.0
2019-12-19-20,-999.0,-999.0,7.7,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-19-21,-1.7,7.8,7.7,17.3,-999.0,-999.0,-999.0,-999.0
2019-12-19-22,-999.0,-999.0,6.3,17.2,-999.0,-999.0,-999.0,-999.0
2019-12-19-23,-999.0,-999.0,7.5,17.7,-999.0,-999.0,-999.0,-999.0
