,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-20-00,25.2,26.0,27.4,29.1,25.6,27.2,29.4,29.5
2019-07-20-01,-999.0,-999.0,27.3,30.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-02,-999.0,-999.0,28.0,29.7,-999.0,-999.0,-999.0,-999.0
2019-07-20-03,28.7,27.5,27.8,28.6,27.9,29.5,32.1,32.2
2019-07-20-04,-999.0,-999.0,28.1,29.3,-999.0,-999.0,-999.0,-999.0
2019-07-20-05,-999.0,-999.0,29.0,29.3,-999.0,-999.0,-999.0,-999.0
2019-07-20-06,30.7,26.0,28.5,28.9,28.2,30.7,34.1,29.3
2019-07-20-07,-999.0,-999.0,28.2,27.9,-999.0,-999.0,-999.0,-999.0
2019-07-20-08,-999.0,-999.0,27.8,29.0,-999.0,-999.0,-999.0,-999.0
2019-07-20-09,30.2,24.7,27.1,27.4,28.0,30.7,25.2,26.7
2019-07-20-10,-999.0,-999.0,26.6,28.0,-999.0,-999.0,-999.0,-999.0
2019-07-20-11,-999.0,-999.0,26.3,27.8,-999.0,-999.0,-999.0,-999.0
2019-07-20-12,28.6,25.0,25.4,27.9,27.5,28.0,26.6,26.7
2019-07-20-13,-999.0,-999.0,24.8,28.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-14,-999.0,-999.0,24.5,28.2,-999.0,-999.0,-999.0,-999.0
2019-07-20-15,27.0,25.2,24.6,28.2,26.6,27.5,26.7,27.3
2019-07-20-16,-999.0,-999.0,24.5,28.2,-999.0,-999.0,-999.0,-999.0
2019-07-20-17,-999.0,-999.0,24.3,28.1,-999.0,-999.0,-999.0,-999.0
2019-07-20-18,24.6,25.1,24.3,28.1,25.5,25.6,26.6,27.1
2019-07-20-19,-999.0,-999.0,24.2,28.0,-999.0,-999.0,-999.0,-999.0
2019-07-20-20,-999.0,-999.0,24.0,27.9,-999.0,-999.0,-999.0,-999.0
2019-07-20-21,24.5,25.7,24.7,27.7,25.1,25.5,26.5,26.5
2019-07-20-22,-999.0,-999.0,25.6,28.0,-999.0,-999.0,-999.0,-999.0
2019-07-20-23,-999.0,-999.0,25.9,29.1,-999.0,-999.0,-999.0,-999.0
