,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-13-00,26.7,30.0,28.8,29.9,25.2,30.2,29.5,29.0
2019-08-13-01,-999.0,-999.0,30.3,30.6,-999.0,-999.0,-999.0,-999.0
2019-08-13-02,-999.0,-999.0,30.6,31.0,-999.0,-999.0,-999.0,-999.0
2019-08-13-03,30.0,30.7,30.8,31.0,28.8,31.7,34.0,32.8
2019-08-13-04,-999.0,-999.0,33.4,31.0,-999.0,-999.0,-999.0,-999.0
2019-08-13-05,-999.0,-999.0,34.3,30.9,-999.0,-999.0,-999.0,-999.0
2019-08-13-06,34.1,30.5,30.4,30.6,31.1,32.0,35.4,32.2
2019-08-13-07,-999.0,-999.0,30.2,30.5,-999.0,-999.0,-999.0,-999.0
2019-08-13-08,-999.0,-999.0,29.0,30.1,-999.0,-999.0,-999.0,-999.0
2019-08-13-09,33.2,30.2,29.4,29.8,31.5,28.5,32.9,30.4
2019-08-13-10,-999.0,-999.0,29.2,29.1,-999.0,-999.0,-999.0,-999.0
2019-08-13-11,-999.0,-999.0,29.7,29.1,-999.0,-999.0,-999.0,-999.0
2019-08-13-12,30.2,30.2,29.3,28.8,28.8,28.0,30.6,29.0
2019-08-13-13,-999.0,-999.0,28.8,28.8,-999.0,-999.0,-999.0,-999.0
2019-08-13-14,-999.0,-999.0,28.0,28.8,-999.0,-999.0,-999.0,-999.0
2019-08-13-15,27.7,28.0,28.0,28.8,24.8,27.1,29.2,27.9
2019-08-13-16,-999.0,-999.0,28.3,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-13-17,-999.0,-999.0,28.3,28.5,-999.0,-999.0,-999.0,-999.0
2019-08-13-18,27.0,27.5,28.4,28.4,23.4,25.5,29.1,27.5
2019-08-13-19,-999.0,-999.0,28.1,28.4,-999.0,-999.0,-999.0,-999.0
2019-08-13-20,-999.0,-999.0,28.3,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-13-21,26.0,27.7,27.9,28.4,22.3,24.6,27.9,26.9
2019-08-13-22,-999.0,-999.0,28.4,28.5,-999.0,-999.0,-999.0,-999.0
2019-08-13-23,-999.0,-999.0,30.5,28.8,-999.0,-999.0,-999.0,-999.0
