,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-11-00,30.0,28.0,30.4,29.6,23.9,27.2,30.0,29.9
2019-08-11-01,-999.0,-999.0,32.3,30.4,-999.0,-999.0,-999.0,-999.0
2019-08-11-02,-999.0,-999.0,33.1,30.6,-999.0,-999.0,-999.0,-999.0
2019-08-11-03,33.5,27.9,33.9,30.8,23.8,29.1,34.6,33.4
2019-08-11-04,-999.0,-999.0,34.5,31.8,-999.0,-999.0,-999.0,-999.0
2019-08-11-05,-999.0,-999.0,32.4,31.9,-999.0,-999.0,-999.0,-999.0
2019-08-11-06,35.1,29.0,32.0,31.6,23.6,30.2,37.4,30.0
2019-08-11-07,-999.0,-999.0,31.0,31.0,-999.0,-999.0,-999.0,-999.0
2019-08-11-08,-999.0,-999.0,31.3,31.6,-999.0,-999.0,-999.0,-999.0
2019-08-11-09,33.5,29.4,29.9,30.9,23.9,31.5,32.0,26.0
2019-08-11-10,-999.0,-999.0,29.3,30.1,-999.0,-999.0,-999.0,-999.0
2019-08-11-11,-999.0,-999.0,28.8,29.5,-999.0,-999.0,-999.0,-999.0
2019-08-11-12,31.2,29.0,28.4,29.0,24.1,29.0,26.5,26.6
2019-08-11-13,-999.0,-999.0,27.7,29.0,-999.0,-999.0,-999.0,-999.0
2019-08-11-14,-999.0,-999.0,27.3,28.9,-999.0,-999.0,-999.0,-999.0
2019-08-11-15,26.5,29.0,27.3,28.7,24.8,28.0,26.9,26.5
2019-08-11-16,-999.0,-999.0,26.8,28.6,-999.0,-999.0,-999.0,-999.0
2019-08-11-17,-999.0,-999.0,26.6,28.6,-999.0,-999.0,-999.0,-999.0
2019-08-11-18,25.0,28.5,26.4,28.4,24.8,26.2,26.9,26.1
2019-08-11-19,-999.0,-999.0,25.8,28.3,-999.0,-999.0,-999.0,-999.0
2019-08-11-20,-999.0,-999.0,26.4,28.3,-999.0,-999.0,-999.0,-999.0
2019-08-11-21,26.0,27.3,26.8,28.1,26.4,25.7,26.4,26.1
2019-08-11-22,-999.0,-999.0,27.8,28.4,-999.0,-999.0,-999.0,-999.0
2019-08-11-23,-999.0,-999.0,27.7,29.1,-999.0,-999.0,-999.0,-999.0
