,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-11-21-00,0.0,12.7,9.9,21.9,2.5,14.5,17.3,17.9
2019-11-21-01,-999.0,-999.0,12.5,21.8,-999.0,-999.0,-999.0,-999.0
2019-11-21-02,-999.0,-999.0,14.1,21.4,-999.0,-999.0,-999.0,-999.0
2019-11-21-03,7.2,15.0,15.1,21.6,3.8,16.7,20.4,21.7
2019-11-21-04,-999.0,-999.0,15.4,21.5,-999.0,-999.0,-999.0,-999.0
2019-11-21-05,-999.0,-999.0,14.9,21.7,-999.0,-999.0,-999.0,-999.0
2019-11-21-06,8.7,15.7,13.9,22.1,5.0,16.8,22.5,24.6
2019-11-21-07,-999.0,-999.0,12.9,22.6,-999.0,-999.0,-999.0,-999.0
2019-11-21-08,-999.0,-999.0,11.0,22.7,-999.0,-999.0,-999.0,-999.0
2019-11-21-09,7.7,14.8,11.9,22.9,4.1,16.1,21.1,21.9
2019-11-21-10,-999.0,-999.0,11.1,23.1,-999.0,-999.0,-999.0,-999.0
2019-11-21-11,-999.0,-999.0,10.9,23.4,-999.0,-999.0,-999.0,-999.0
2019-11-21-12,6.5,14.6,10.3,23.8,1.2,14.4,19.9,19.3
2019-11-21-13,-999.0,-999.0,9.7,24.0,-999.0,-999.0,-999.0,-999.0
2019-11-21-14,-999.0,-999.0,10.7,24.3,-999.0,-999.0,-999.0,-999.0
2019-11-21-15,6.5,15.2,10.8,24.2,0.3,11.9,19.2,19.2
2019-11-21-16,-999.0,-999.0,9.2,24.3,-999.0,-999.0,-999.0,-999.0
2019-11-21-17,-999.0,-999.0,9.1,24.6,-999.0,-999.0,-999.0,-999.0
2019-11-21-18,6.2,14.1,8.7,24.7,1.8,12.2,18.3,18.6
2019-11-21-19,-999.0,-999.0,8.8,24.8,-999.0,-999.0,-999.0,-999.0
2019-11-21-20,-999.0,-999.0,8.4,24.8,-999.0,-999.0,-999.0,-999.0
2019-11-21-21,4.0,13.9,7.9,25.0,3.3,14.2,18.3,18.1
2019-11-21-22,-999.0,-999.0,7.6,25.1,-999.0,-999.0,-999.0,-999.0
2019-11-21-23,-999.0,-999.0,7.6,25.4,-999.0,-999.0,-999.0,-999.0
