UTC,首爾,東京,北京
2019-03-08-00,1.4242396176403986,5.728870557932955,1.1025895137306496
2019-03-08-01,2.140763013137359,6.751645968131481,0.8889331031983507
2019-03-08-02,3.020549938177703,6.889490763348666,0.9110212272308098
2019-03-08-03,3.402353107113635,6.7505244353693055,1.4738282754628729
2019-03-08-04,3.7132771628932337,6.549827170465289,2.4160508810901233
2019-03-08-05,4.049597536545564,5.996131482659826,3.004990771908922
2019-03-08-06,3.962275640569957,5.383178908295566,3.6266677560239375
2019-03-08-07,3.934004559366336,4.841376141598072,3.9992792412281224
2019-03-08-08,3.9421781536996745,4.186785903347168,4.30323162211623
2019-03-08-09,3.5470680499530367,3.473272755704464,4.28115834984309
2019-03-08-10,3.141823864880258,2.8677690007350574,3.1121012967617565
2019-03-08-11,2.490965611929625,2.2790122702592397,2.5074276398357944
2019-03-08-12,1.5282701882606247,1.7822935401647182,2.471968315728768
2019-03-08-13,1.0693332115411753,1.0659834833978992,3.012817411599374
2019-03-08-14,1.3373084956941064,0.8138900765263167,2.5963642045550546
2019-03-08-15,1.3150477377573895,0.685660169049003,1.9549757832589347
2019-03-08-16,1.159206515864501,1.1010410282885044,1.1453308003174136
2019-03-08-17,1.156648816401394,1.2251356967521139,0.6252078678433798
2019-03-08-18,1.4174956840266015,1.0837945903762893,1.1393947161023412
2019-03-08-19,1.1014610280582222,1.2070394440402141,1.4281611968206311
2019-03-08-20,1.053510848450662,1.2271637878761212,1.1949191522888065
2019-03-08-21,1.38578033192205,1.1977310545225435,1.1106018884455346
2019-03-08-22,1.5454425398499767,1.0048999187191132,1.0094881211844342
2019-03-08-23,1.8213356843046067,1.546411253778607,0.8975614627698163
