UTC,首爾,東京,北京
2019-10-16-00,0.6105331804018864,3.0015960737875003,1.1347697610585021
2019-10-16-01,0.39436275179472774,2.7404669684007428,0.8956548522627453
2019-10-16-02,1.0213618840878658,2.760068239718112,0.9869052747736337
2019-10-16-03,1.7403189405267236,2.948527469883824,0.9036024015698682
2019-10-16-04,2.29981762931821,2.718515777106995,1.5256847128870095
2019-10-16-05,2.5462166286513255,2.6100863016652367,2.1533394780155293
2019-10-16-06,2.566097221956721,2.4608503097879972,2.5981965463303363
2019-10-16-07,2.641515926743377,2.334330778157093,2.8146363576824327
2019-10-16-08,2.7951795443431187,2.6011787099386847,2.9273478472109185
2019-10-16-09,3.0880038969029777,2.5920279527946897,2.966721069534454
2019-10-16-10,3.0274658995896107,2.526899410306595,3.037956617108502
2019-10-16-11,2.8136283963340296,2.382781321832438,3.1724290666687085
2019-10-16-12,2.430865330692789,1.7875862346353957,2.878452848596681
2019-10-16-13,2.508572620078149,1.921789100559206,2.5812279453905616
2019-10-16-14,2.3646148090842116,1.8938549949348864,2.0629862394585965
2019-10-16-15,1.9895581316277526,2.05661513416841,1.2829787588884183
2019-10-16-16,1.7923329635239327,2.1290079256120245,0.8216173457651189
2019-10-16-17,1.7197228252551449,2.0417801988443314,0.5584342661848849
2019-10-16-18,1.6314567397657462,1.865148017314061,0.395780276174746
2019-10-16-19,1.2779041459061855,1.6876398484034076,0.9762985991839646
2019-10-16-20,1.0862323573744221,1.661155268851703,1.2082290662508073
2019-10-16-21,0.9971203242097167,1.9446185575768307,1.1499364187852734
2019-10-16-22,0.8947023492827113,2.4269819647881854,1.0325567321041862
2019-10-16-23,1.3295883773697657,2.29807351486231,1.004401114548737
