UTC,首爾,東京,北京
2019-09-29-00,2.053405277968538,3.0982218802092434,1.627624007067218
2019-09-29-01,2.5127313075629982,2.843506480537067,1.2891119051218405
2019-09-29-02,2.8853460234509587,3.228056800739986,1.415864832170266
2019-09-29-03,2.67112204905325,4.0960912369578555,1.6333077435346135
2019-09-29-04,2.863639936686475,4.472683567310847,1.6399550073808518
2019-09-29-05,2.9667626858315495,4.98387385742379,1.7046846303483776
2019-09-29-06,2.9580404397097992,5.137335092549102,2.0244613723560403
2019-09-29-07,2.754895301725081,5.177706413022099,2.0740847248125607
2019-09-29-08,2.6118554435607293,4.879562697004661,2.4278651813440146
2019-09-29-09,2.9637681232317017,4.6841434620123685,2.1356788205839408
2019-09-29-10,3.1239823740699877,4.250734209879909,1.0652242532197098
2019-09-29-11,2.7974125721817233,3.8921529671651935,0.9184409741659374
2019-09-29-12,2.6096325549322565,3.5735191872612777,0.6322265027029393
2019-09-29-13,2.006270165274777,3.2245005699842486,0.5890720227006407
2019-09-29-14,1.2800229000619667,2.56302331698644,0.8416292118697771
2019-09-29-15,0.8922995449929106,1.640043315280511,1.2333816230467096
2019-09-29-16,1.173807767918297,0.8015516296258534,1.6156710569794255
2019-09-29-17,1.0851432743717209,0.0695130754050521,1.9913572995162703
2019-09-29-18,1.0154217286697538,0.7692995994929485,2.095552609134701
2019-09-29-19,1.1773020077511258,1.2562549144448611,1.8875596345033623
2019-09-29-20,1.3475639231564758,1.9128476134884984,1.6903977441707299
2019-09-29-21,1.3239611696404787,2.4113541893234034,1.6761196850491509
2019-09-29-22,1.2600931443758743,2.9720320451190094,2.0228006159953633
2019-09-29-23,1.4733679843085978,3.6317700390393703,1.6499122873869874
