UTC,首爾,東京,北京
2019-04-08-00,4.552605656183771,2.6483430338926075,1.1531132953367205
2019-04-08-01,4.702726740470829,3.4753529892925794,1.49703365980357
2019-04-08-02,5.144039210295294,3.427831744770431,2.256009780020875
2019-04-08-03,5.361666310865023,2.5148228320592754,2.911465401777629
2019-04-08-04,5.503651409611063,2.129201218156969,3.3285509395631774
2019-04-08-05,5.3313407201680345,1.962004802259955,3.7493338123790654
2019-04-08-06,5.273702257749901,3.5242204513672672,4.211290882513219
2019-04-08-07,4.759285016555212,4.278670360028922,4.417629999656838
2019-04-08-08,4.364847718909007,3.5921925225798965,4.615470107504034
2019-04-08-09,3.8411727851799746,2.1460006095199513,4.830414686357432
2019-04-08-10,3.3423039807773915,6.094615645976327,4.602375225187659
2019-04-08-11,2.5914578252400706,4.305653829613925,4.017766502819423
2019-04-08-12,2.196394514528788,1.7497701667405092,3.8844144205264093
2019-04-08-13,1.8340865498303414,2.3170440658571927,3.369116491614106
2019-04-08-14,2.021435132213866,2.7812101782008884,3.0825229688067646
2019-04-08-15,2.4806370695197995,4.152172388910685,2.9656238880227423
2019-04-08-16,1.9790881585460791,5.442022662038425,2.200836372704358
2019-04-08-17,1.25742857354729,5.161729068041574,2.3226149199368993
2019-04-08-18,1.833017879373074,4.5038618472627086,2.0576353710984625
2019-04-08-19,2.3012854475049704,4.154069441548105,1.8629573249903204
2019-04-08-20,2.47006863801382,4.145658143819967,1.3381564037148603
2019-04-08-21,2.7307946415147963,4.909912415293804,0.6755392595649093
2019-04-08-22,3.381667714020409,6.139951488532369,0.9191477059284999
2019-04-08-23,4.739138806421631,6.984692858644876,1.9493200593183198
