UTC,首爾,東京,北京
2019-12-09-00,3.0899070687572854,2.7552097008694343,0.9257385833950545
2019-12-09-01,2.8666474910469106,2.5773847854181406,0.8981178527512732
2019-12-09-02,3.2699421991341873,2.3346204286591576,0.16665846801668407
2019-12-09-03,3.5719771597442604,2.2614584233882784,0.6975354267010153
2019-12-09-04,3.829486355794819,2.216740797978192,1.206869169326675
2019-12-09-05,3.635813757618436,2.2085471377689,1.0774569523166602
2019-12-09-06,3.3452660664731115,2.3761248399142376,1.2364035664040192
2019-12-09-07,2.875785511914531,2.5721509233048905,1.8654225216459916
2019-12-09-08,2.697212543888225,2.537398014277603,1.7988778273252917
2019-12-09-09,2.9347668869435073,2.6206151452431072,1.1870379729854368
2019-12-09-10,3.146979321375653,2.504383067175646,1.2266718461117128
2019-12-09-11,3.195938589396897,2.2857762882294286,1.215769844201071
2019-12-09-12,3.4096142008444073,2.27215745392322,1.0085917517641576
2019-12-09-13,3.4316274653231598,2.0893426808790307,1.0162714981604775
2019-12-09-14,3.5612276234153004,2.1291797540452886,2.918845835094276
2019-12-09-15,3.0804400014003734,2.2323021301287036,2.1069592766155987
2019-12-09-16,2.566540577947832,2.644681808092156,1.683929370895393
2019-12-09-17,2.3341821247055794,2.469450340289255,1.7524860594826146
2019-12-09-18,1.9595367220312259,2.7686296823012904,1.8973443584635914
2019-12-09-19,1.7444771266216714,2.649742468958236,1.7372347455821109
2019-12-09-20,1.2920898650699886,2.867478764543736,1.6592261873897343
2019-12-09-21,1.122122440947427,2.6662967461875646,1.6692457220618182
2019-12-09-22,1.3240748742610486,2.6190953060340396,1.4655407176717443
2019-12-09-23,1.221587336326118,2.686230529716407,1.2409716992925188
