,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-12-10-00,14.842437744140625,18.82012939453125,15.7183837890625,18.398956298828125,18.30712890625,17.863067626953125,17.831695556640625,17.78045654296875,18.234893798828125,16.96630859375,17.272125244140625,17.431976318359375,19.347442626953125,13.869964599609375,8.61395263671875,18.31884765625,3.47576904296875,20.8624267578125,18.17620849609375,18.507293701171875,19.83294677734375,19.07757568359375,19.31243896484375,20.081329345703125
2019-12-10-01,16.84674072265625,19.78887939453125,15.54559326171875,20.49993896484375,20.6171875,19.314453125,19.030242919921875,19.37884521484375,19.737823486328125,19.85723876953125,19.6942138671875,18.99725341796875,21.125152587890625,15.079925537109375,8.357208251953125,19.42279052734375,4.4222412109375,20.8707275390625,19.94500732421875,20.05487060546875,21.406951904296875,20.58111572265625,21.501373291015625,21.17010498046875
2019-12-10-02,17.878326416015625,21.3009033203125,17.503326416015625,21.476531982421875,22.02008056640625,20.5919189453125,21.662445068359375,20.5556640625,20.9373779296875,20.548858642578125,20.84552001953125,20.54302978515625,22.710418701171875,15.825347900390625,8.7979736328125,20.466339111328125,6.474700927734375,21.69720458984375,20.9039306640625,20.9437255859375,22.628936767578125,21.581329345703125,21.919219970703125,22.279022216796875
2019-12-10-03,17.15972900390625,20.666290283203125,18.13665771484375,20.773590087890625,23.469268798828125,20.84478759765625,23.18310546875,21.441650390625,22.779327392578125,21.56072998046875,21.511749267578125,21.64154052734375,23.364227294921875,17.99090576171875,8.752349853515625,21.73065185546875,7.473388671875,22.087738037109375,22.1026611328125,22.10760498046875,23.544342041015625,22.482635498046875,22.16900634765625,22.88409423828125
2019-12-10-04,15.830657958984375,21.10577392578125,18.030609130859375,20.71673583984375,24.522979736328125,21.11187744140625,23.343231201171875,21.931854248046875,23.08673095703125,21.4910888671875,21.78216552734375,22.480743408203125,23.50634765625,19.058074951171875,8.75396728515625,22.700958251953125,7.84912109375,22.222198486328125,23.116485595703125,23.113739013671875,24.10107421875,23.472412109375,22.391143798828125,22.661163330078125
2019-12-10-05,16.103302001953125,20.9234619140625,17.144744873046875,20.909027099609375,24.513275146484375,21.520263671875,23.693328857421875,21.937713623046875,23.31951904296875,21.8009033203125,21.670684814453125,23.34710693359375,23.41046142578125,19.39849853515625,8.282073974609375,23.529327392578125,7.5142822265625,22.516845703125,24.051971435546875,23.81829833984375,24.158782958984375,23.9022216796875,22.519622802734375,22.29962158203125
2019-12-10-06,15.67938232421875,20.8978271484375,18.060516357421875,20.97247314453125,24.5018310546875,21.496551513671875,23.23577880859375,21.33587646484375,23.004791259765625,21.46441650390625,21.448333740234375,23.80535888671875,22.667144775390625,19.48046875,8.697418212890625,24.136505126953125,7.563995361328125,22.7095947265625,23.9732666015625,23.859039306640625,24.32635498046875,23.886627197265625,22.578155517578125,22.295013427734375
2019-12-10-07,15.57421875,20.439208984375,17.34637451171875,21.482330322265625,24.48284912109375,21.365509033203125,22.8262939453125,21.32879638671875,22.59552001953125,21.354827880859375,21.221832275390625,23.81219482421875,22.789337158203125,18.7578125,7.619354248046875,24.33660888671875,6.69293212890625,21.7841796875,23.677642822265625,23.35260009765625,24.13250732421875,23.774871826171875,22.18536376953125,22.10064697265625
2019-12-10-08,15.45172119140625,19.9521484375,16.67962646484375,20.11956787109375,23.147216796875,20.66851806640625,22.083953857421875,20.638763427734375,22.006011962890625,20.944671630859375,20.711273193359375,21.922607421875,22.26251220703125,16.503448486328125,7.5782470703125,23.03106689453125,6.1614990234375,21.372314453125,22.2498779296875,21.825469970703125,23.091888427734375,23.057769775390625,22.054443359375,21.610321044921875
2019-12-10-09,14.68414306640625,18.924530029296875,15.210693359375,20.38714599609375,21.86749267578125,19.542388916015625,21.19964599609375,20.358612060546875,21.284759521484375,20.940093994140625,19.539794921875,20.430389404296875,21.74420166015625,13.8267822265625,6.916473388671875,21.2203369140625,0.91119384765625,20.839019775390625,21.011138916015625,20.680511474609375,22.24884033203125,21.84234619140625,21.93682861328125,21.39324951171875
2019-12-10-10,13.74261474609375,19.212860107421875,15.39324951171875,20.13421630859375,21.040435791015625,19.02459716796875,20.98492431640625,19.5892333984375,20.471435546875,20.405487060546875,19.21795654296875,19.50396728515625,21.3536376953125,14.470367431640625,5.007171630859375,19.89178466796875,0.369232177734375,20.104583740234375,19.9171142578125,19.4788818359375,21.730804443359375,20.803192138671875,20.996429443359375,21.250030517578125
2019-12-10-11,12.13177490234375,18.845062255859375,14.38751220703125,19.594268798828125,20.843902587890625,18.969879150390625,20.2890625,18.491180419921875,20.4422607421875,19.943695068359375,18.873199462890625,19.071868896484375,20.817779541015625,13.6865234375,4.04193115234375,18.946319580078125,1.858551025390625,18.519866943359375,19.267669677734375,19.4720458984375,21.206085205078125,20.6287841796875,18.531219482421875,20.91717529296875
2019-12-10-12,13.0059814453125,18.0859375,14.709259033203125,19.357818603515625,20.2850341796875,18.853057861328125,19.768310546875,17.843902587890625,19.932342529296875,17.44403076171875,18.690673828125,18.24676513671875,20.69720458984375,12.95135498046875,4.06787109375,18.15447998046875,0.182037353515625,18.2655029296875,19.006134033203125,18.994110107421875,20.457275390625,20.17193603515625,21.35125732421875,18.428863525390625
2019-12-10-13,14.050687255859376,18.19333984375,15.525614013671877,18.871513671875,19.624056396484377,18.447333984375,19.301856689453125,18.030754394531254,19.89634765625,19.84771484375,18.5318017578125,17.89299438476563,20.333636474609378,12.2931103515625,3.487132568359375,18.208151855468753,0.204378662109375,18.348992919921876,18.489694824218752,18.594443359375,19.894129638671878,19.96181884765625,21.370495605468754,17.194318847656252
