,鞍部,淡水,竹子湖,基隆,台北,新屋,板橋,新竹,宜蘭,蘇澳,梧棲,台中,花蓮,日月潭,阿里山,嘉義,玉山,成功,永康,台南,台東,高雄,大武,恆春
2019-03-11-00,10.292022705078125,15.49603271484375,11.066986083984375,16.645477294921875,16.475311279296875,16.498931884765625,15.843597412109375,15.94476318359375,15.430419921875,14.944915771484375,17.042144775390625,17.20745849609375,17.006134033203125,15.046966552734375,7.973297119140625,18.89691162109375,1.390380859375,17.871368408203125,18.59393310546875,18.546875,17.33587646484375,19.417938232421875,18.0465087890625,19.586761474609375
2019-03-11-01,10.3677978515625,16.423187255859375,11.600067138671875,16.9781494140625,16.89764404296875,16.83575439453125,16.037628173828125,17.05224609375,15.845001220703125,15.75250244140625,17.4022216796875,18.02197265625,17.241485595703125,17.61383056640625,8.106597900390625,19.565093994140625,1.7332763671875,17.9228515625,19.6820068359375,19.756988525390625,17.669158935546875,20.415435791015625,18.380706787109375,19.726654052734375
2019-03-11-02,11.06549072265625,17.08245849609375,11.800384521484375,17.00018310546875,17.197845458984375,17.189849853515625,17.192291259765625,16.731719970703125,16.4833984375,16.634124755859375,17.765960693359375,19.619476318359375,17.23590087890625,17.3673095703125,7.172210693359375,20.060394287109375,1.471832275390625,18.4029541015625,20.320526123046875,20.28857421875,18.2156982421875,21.4720458984375,18.325103759765625,20.454132080078125
2019-03-11-03,12.342071533203125,17.10345458984375,12.342071533203125,17.153228759765625,17.131256103515625,17.380340576171875,17.524566650390625,17.80267333984375,17.9154052734375,17.155029296875,18.061004638671875,20.576385498046875,16.99365234375,16.069549560546875,7.552154541015625,21.1107177734375,1.30859375,19.44793701171875,22.436187744140625,22.34112548828125,18.47900390625,21.820465087890625,18.49725341796875,21.721343994140625
2019-03-11-04,12.497802734375,18.263397216796875,12.88775634765625,17.25872802734375,17.98907470703125,17.30560302734375,17.76788330078125,18.331390380859375,18.799652099609375,18.03826904296875,18.238861083984375,21.83502197265625,17.7611083984375,16.73187255859375,7.73388671875,21.94354248046875,1.28228759765625,19.389434814453125,22.214141845703125,22.722808837890625,19.641845703125,23.238067626953125,19.586578369140625,22.53173828125
2019-03-11-05,12.41644287109375,18.359649658203125,14.08447265625,17.287322998046875,18.397430419921875,18.501495361328125,18.016876220703125,19.17303466796875,18.569305419921875,17.407470703125,18.1927490234375,21.8046875,19.099212646484375,17.23455810546875,7.708465576171875,23.293914794921875,0.972259521484375,19.4068603515625,23.5390625,22.75872802734375,20.609893798828125,21.981842041015625,20.145751953125,23.12188720703125
2019-03-11-06,12.28228759765625,18.72491455078125,13.627899169921875,16.958953857421875,18.55902099609375,18.26226806640625,18.090911865234375,20.0556640625,18.6005859375,17.38311767578125,18.0924072265625,21.7911376953125,18.70281982421875,16.693359375,7.421478271484375,23.63348388671875,0.874359130859375,19.376922607421875,23.961761474609375,23.331298828125,20.4903564453125,21.214599609375,18.887664794921875,21.328857421875
2019-03-11-07,13.87042236328125,19.02386474609375,13.87042236328125,17.509124755859375,18.16766357421875,18.5166015625,17.976226806640625,20.165557861328125,18.062347412109375,17.29644775390625,19.211669921875,21.59820556640625,18.9345703125,15.41192626953125,8.0576171875,23.2066650390625,0.345306396484375,18.47845458984375,22.96295166015625,22.29852294921875,19.629974365234375,22.107391357421875,19.013824462890625,20.691192626953125
2019-03-11-08,12.89410400390625,18.50830078125,13.747467041015625,17.223602294921875,17.69366455078125,18.251007080078125,17.454345703125,19.672271728515625,18.06683349609375,17.207977294921875,19.400909423828125,21.352874755859375,18.008453369140625,15.264404296875,8.20440673828125,22.953125,-0.22186279296875,18.586822509765625,23.20477294921875,22.139007568359375,19.307708740234375,22.225677490234375,18.871002197265625,20.6429443359375
2019-03-11-09,11.617218017578125,17.87493896484375,12.765594482421875,16.728302001953125,17.581695556640625,17.950958251953125,17.578155517578125,18.868927001953125,17.95697021484375,17.3233642578125,19.03961181640625,21.068634033203125,17.947906494140625,15.0704345703125,8.02667236328125,22.32501220703125,-0.1904296875,18.237335205078125,22.679229736328125,21.149383544921875,18.79833984375,22.0462646484375,19.54541015625,20.86712646484375
2019-03-11-10,10.89739990234375,16.89373779296875,11.55908203125,16.150787353515625,17.960845947265625,17.26287841796875,17.63916015625,17.207550048828125,17.2457275390625,17.37103271484375,18.656005859375,19.877593994140625,17.510009765625,13.498046875,5.976715087890625,21.0228271484375,-0.600372314453125,17.780517578125,21.385345458984375,19.73333740234375,18.002227783203125,21.51324462890625,19.535003662109375,19.58941650390625
2019-03-11-11,9.081085205078125,16.6778564453125,10.6748046875,15.99267578125,17.019287109375,15.89361572265625,16.75335693359375,17.173095703125,16.790863037109375,17.315582275390625,18.68035888671875,19.31768798828125,17.38861083984375,14.092254638671875,5.303466796875,20.199920654296875,-1.066680908203125,17.802703857421875,20.7916259765625,19.30029296875,17.5599365234375,21.441741943359375,19.29632568359375,19.4068603515625
2019-03-11-12,10.36871337890625,13.17474365234375,11.42449951171875,15.688720703125,16.338409423828125,15.5018310546875,16.12945556640625,16.634796142578125,16.11822509765625,17.103973388671875,18.371795654296875,18.787445068359375,17.40435791015625,14.286376953125,5.213104248046875,20.0489501953125,-1.34356689453125,17.480621337890625,20.33734130859375,18.650115966796875,17.57525634765625,21.46185302734375,19.26910400390625,19.033050537109375
2019-03-11-13,9.200490722656252,12.089063720703127,11.546361083984374,15.451719970703126,15.764830322265626,16.61095458984375,15.870738525390625,16.398944091796874,15.920560302734376,16.5087451171875,17.96380249023438,18.74844482421875,17.242698974609375,14.185816650390626,4.9862890625,19.571851806640627,-1.5120764160156253,18.040537109375002,20.011031494140628,18.193682861328128,18.030792236328125,21.325673828124998,19.275294189453128,19.578770751953126
2019-03-11-14,9.290191650390625,13.813391723632812,13.368714599609376,14.917279052734376,15.510196533203125,15.982209472656251,15.614625549316406,16.154436340332033,15.562490234375,16.411152648925782,17.732198181152345,18.468504943847655,17.095025329589845,13.652889404296875,4.622828369140625,19.36013122558594,-1.7487149047851562,17.828785400390625,19.80317199707031,17.582323608398436,17.896006774902343,20.903641052246094,18.941400756835936,19.429794311523438
2019-03-11-15,10.844917297363281,13.808464050292969,10.988151550292969,14.31292724609375,15.086044311523438,15.691047668457031,15.266159057617188,16.297142028808594,15.274635314941406,16.282562255859375,17.64197540283203,18.305709838867188,16.979576110839844,13.528083801269531,4.387779235839844,19.100753784179688,-1.751983642578125,17.76287841796875,19.544845581054688,17.278427124023438,17.75811004638672,20.657119750976562,19.045547485351562,19.445091247558594
2019-03-11-16,10.51074462890625,14.65105194091797,12.003353576660157,13.940927429199219,14.670018920898437,15.672769775390625,14.882831726074219,15.766350708007813,15.103096008300781,16.894998474121095,17.37010437011719,18.122479248046876,16.807980041503907,13.741591491699221,4.199516296386719,18.796064453125002,-1.98120361328125,17.91339080810547,19.28500213623047,17.013204040527345,17.540209960937503,20.42891296386719,18.857601623535157,19.35564147949219
2019-03-11-17,10.808413085937499,13.315477905273436,12.548687133789063,13.887603149414062,14.390391235351562,15.608870239257811,14.64259033203125,15.719240112304686,14.894984741210937,16.995252685546873,17.132084960937497,18.055665283203126,16.369496459960935,13.473994140624999,4.46606689453125,18.41929016113281,-2.2018475341796875,17.854409790039064,19.05996032714844,16.63699462890625,17.43936340332031,19.976235351562497,18.68920715332031,19.189982910156246
2019-03-11-18,11.0181884765625,14.193023681640625,12.871337890625,13.86444091796875,14.130355834960938,15.60614013671875,14.373321533203125,15.348724365234375,15.232131958007812,16.99639892578125,16.886154174804688,17.622909545898438,16.596786499023438,13.340484619140625,3.2612457275390625,18.411483764648438,-2.299041748046875,17.98895263671875,18.883026123046875,16.359405517578125,17.549545288085938,19.912841796875,18.563217163085938,18.763916015625
2019-03-11-19,10.972782592773438,14.732410278320312,12.8492431640625,13.7953955078125,14.048182373046874,15.540693969726561,14.166630859374997,15.172848510742186,14.976665649414063,16.710997314453124,16.762593994140623,17.296635742187497,16.619528198242186,13.120145263671873,2.6606805419921873,18.366437377929685,-3.1443621826171873,18.139293823242188,18.756181640624998,18.7361376953125,17.6017138671875,19.700860595703126,18.3603125,18.65304443359375
2019-03-11-20,10.995325622558594,13.240967712402345,12.952820739746095,14.036224060058593,14.057952575683593,15.410990905761722,14.093807373046875,14.84943084716797,14.639510803222656,16.784774780273438,16.58681793212891,17.011969909667968,16.92390777587891,12.910783081054687,2.209327392578125,18.161899719238285,-5.156378784179688,18.39855987548828,19.044129028320313,17.317503662109374,17.6014794921875,19.638501586914064,18.721189270019533,18.404886474609377
2019-03-11-21,10.9908447265625,13.016792297363281,12.98834228515625,13.747993469238281,13.846778869628906,15.498100280761719,14.008041381835938,13.707382202148438,14.481735229492188,16.81896209716797,16.52484130859375,16.813682556152344,16.876373291015625,12.981658935546875,1.3294448852539062,17.975555419921875,-5.447425842285156,18.47960662841797,18.590194702148438,15.817649841308594,17.59839630126953,19.3853759765625,19.13190460205078,18.653945922851562
2019-03-11-22,11.045240478515625,14.057207946777343,11.373720092773437,13.740157165527343,13.912772827148437,15.409356384277343,14.003966674804687,14.447440795898437,14.089631958007812,16.950095825195312,16.240635375976563,16.764827270507812,17.07490478515625,12.768147583007812,2.2151980590820313,17.80973388671875,-5.787937927246094,18.469866638183593,18.43696807861328,15.641800842285155,17.780367126464842,19.158019409179687,19.406856079101562,19.05926605224609
2019-03-11-23,10.881634521484376,15.521550292968751,12.210388183593752,14.33048583984375,15.157402343750002,16.401978759765626,15.217382812500002,15.028983154296876,15.61978759765625,16.208671875,17.7012890625,17.98722900390625,17.35056396484375,15.1890087890625,6.453691406250001,18.257628173828127,-0.929525146484375,18.598983154296874,19.00483642578125,18.21739990234375,17.742420654296875,19.044954833984377,19.40663330078125,19.622301025390627
