,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-28-00,301.0,290.0,350.0,50.0,40.0,40.0,290.0,220.0
2019-01-28-01,-999.0,-999.0,180.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-02,-999.0,-999.0,80.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-03,302.0,290.0,30.0,320.0,40.0,20.0,200.0,290.0
2019-01-28-04,-999.0,-999.0,190.0,340.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-05,-999.0,-999.0,190.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-06,299.0,320.0,200.0,330.0,160.0,20.0,110.0,180.0
2019-01-28-07,-999.0,-999.0,230.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-08,-999.0,-999.0,210.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-09,293.0,320.0,230.0,310.0,200.0,360.0,160.0,140.0
2019-01-28-10,-999.0,-999.0,210.0,320.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-11,-999.0,-999.0,210.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-12,348.0,340.0,210.0,210.0,200.0,40.0,160.0,110.0
2019-01-28-13,-999.0,-999.0,260.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-14,-999.0,-999.0,340.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-15,286.0,360.0,320.0,130.0,200.0,40.0,290.0,70.0
2019-01-28-16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-17,-999.0,-999.0,320.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-18,282.0,320.0,320.0,40.0,180.0,20.0,340.0,40.0
2019-01-28-19,-999.0,-999.0,330.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-20,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-21,356.0,360.0,340.0,10.0,360.0,70.0,-999.0,20.0
2019-01-28-22,-999.0,-999.0,310.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-28-23,-999.0,-999.0,310.0,20.0,-999.0,-999.0,-999.0,-999.0
