,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-09-10-00,3.0,180.0,350.0,110.0,20.0,160.0,40.0,360.0
2019-09-10-01,-999.0,-999.0,290.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-02,-999.0,-999.0,360.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-03,360.0,20.0,310.0,70.0,20.0,270.0,70.0,20.0
2019-09-10-04,-999.0,-999.0,150.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-05,-999.0,-999.0,170.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-06,347.0,20.0,170.0,90.0,20.0,40.0,140.0,140.0
2019-09-10-07,-999.0,-999.0,170.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-08,-999.0,-999.0,140.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-09,7.0,50.0,200.0,90.0,20.0,70.0,70.0,140.0
2019-09-10-10,-999.0,-999.0,200.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-11,-999.0,-999.0,220.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-12,6.0,-999.0,280.0,80.0,70.0,140.0,90.0,140.0
2019-09-10-13,-999.0,-999.0,40.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-15,11.0,270.0,40.0,80.0,40.0,360.0,340.0,160.0
2019-09-10-16,-999.0,-999.0,340.0,70.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-17,-999.0,-999.0,10.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-18,10.0,160.0,340.0,70.0,-999.0,110.0,320.0,40.0
2019-09-10-19,-999.0,-999.0,20.0,60.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-20,-999.0,-999.0,320.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-21,344.0,110.0,340.0,40.0,70.0,360.0,320.0,340.0
2019-09-10-22,-999.0,-999.0,360.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-09-10-23,-999.0,-999.0,270.0,70.0,-999.0,-999.0,-999.0,-999.0
