,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-08-00,278.0,360.0,330.0,60.0,360.0,20.0,140.0,110.0
2019-01-08-01,-999.0,-999.0,300.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-02,-999.0,-999.0,280.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-03,287.0,340.0,160.0,30.0,360.0,360.0,180.0,90.0
2019-01-08-04,-999.0,-999.0,150.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-05,-999.0,-999.0,130.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-06,294.0,320.0,110.0,60.0,340.0,360.0,160.0,90.0
2019-01-08-07,-999.0,-999.0,70.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-08,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-09,289.0,320.0,20.0,40.0,40.0,40.0,70.0,70.0
2019-01-08-10,-999.0,-999.0,360.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-11,-999.0,-999.0,310.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-12,310.0,340.0,30.0,20.0,250.0,360.0,40.0,70.0
2019-01-08-13,-999.0,-999.0,350.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-14,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-15,348.0,360.0,320.0,20.0,200.0,20.0,320.0,40.0
2019-01-08-16,-999.0,-999.0,300.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-17,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-18,352.0,340.0,330.0,30.0,-999.0,360.0,20.0,40.0
2019-01-08-19,-999.0,-999.0,320.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-20,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-21,3.0,20.0,340.0,30.0,70.0,20.0,220.0,70.0
2019-01-08-22,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-01-08-23,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
