,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-12-05-00,309.0,250.0,310.0,30.0,60.0,263.0,360.0,30.0
2019-12-05-01,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-02,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-03,323.0,360.0,350.0,20.0,64.0,16.0,354.0,22.0
2019-12-05-04,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-05,-999.0,-999.0,60.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-06,275.0,360.0,40.0,20.0,60.0,7.0,360.0,330.0
2019-12-05-07,-999.0,-999.0,170.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-08,-999.0,-999.0,170.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-09,307.0,360.0,160.0,40.0,74.0,37.0,306.0,357.0
2019-12-05-10,-999.0,-999.0,20.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-11,-999.0,-999.0,340.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-12,36.0,360.0,310.0,40.0,200.0,28.0,300.0,360.0
2019-12-05-13,-999.0,-999.0,310.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-14,-999.0,-999.0,350.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-15,352.0,360.0,330.0,30.0,218.0,49.0,306.0,1.0
2019-12-05-16,-999.0,-999.0,360.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-17,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-18,299.0,20.0,40.0,40.0,210.0,36.0,310.0,350.0
2019-12-05-19,-999.0,-999.0,10.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-20,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-21,349.0,360.0,350.0,30.0,190.0,48.0,313.0,334.0
2019-12-05-22,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-12-05-23,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
