,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-10-19-00,2.0,360.0,310.0,20.0,90.0,270.0,20.0,360.0
2019-10-19-01,-999.0,-999.0,310.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-02,-999.0,-999.0,320.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-03,266.0,360.0,320.0,20.0,40.0,360.0,20.0,40.0
2019-10-19-04,-999.0,-999.0,100.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-05,-999.0,-999.0,180.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-06,299.0,320.0,160.0,20.0,90.0,70.0,140.0,110.0
2019-10-19-07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-08,-999.0,-999.0,10.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-09,214.0,340.0,350.0,10.0,40.0,70.0,20.0,110.0
2019-10-19-10,-999.0,-999.0,40.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-11,-999.0,-999.0,180.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-12,211.0,200.0,170.0,30.0,70.0,70.0,70.0,90.0
2019-10-19-13,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-14,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-15,9.0,200.0,30.0,40.0,-999.0,360.0,340.0,20.0
2019-10-19-16,-999.0,-999.0,360.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-17,-999.0,-999.0,30.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-18,325.0,180.0,340.0,30.0,20.0,360.0,320.0,20.0
2019-10-19-19,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-20,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-21,332.0,160.0,340.0,30.0,40.0,360.0,340.0,20.0
2019-10-19-22,-999.0,-999.0,340.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-10-19-23,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
