,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-08-25-00,46.0,110.0,20.0,140.0,200.0,110.0,140.0,110.0
2019-08-25-01,-999.0,-999.0,40.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-02,-999.0,-999.0,220.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-03,184.0,70.0,30.0,160.0,220.0,90.0,140.0,140.0
2019-08-25-04,-999.0,-999.0,170.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-05,-999.0,-999.0,170.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-06,255.0,50.0,170.0,140.0,200.0,110.0,140.0,140.0
2019-08-25-07,-999.0,-999.0,190.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-08,-999.0,-999.0,150.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-09,286.0,50.0,200.0,130.0,200.0,160.0,160.0,160.0
2019-08-25-10,-999.0,-999.0,170.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-11,-999.0,-999.0,200.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-12,281.0,70.0,160.0,120.0,220.0,140.0,160.0,160.0
2019-08-25-13,-999.0,-999.0,190.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-14,-999.0,-999.0,40.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-15,281.0,160.0,120.0,140.0,200.0,160.0,140.0,140.0
2019-08-25-16,-999.0,-999.0,60.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-17,-999.0,-999.0,40.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-18,291.0,50.0,30.0,140.0,220.0,160.0,140.0,160.0
2019-08-25-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-20,-999.0,-999.0,360.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-21,36.0,90.0,340.0,120.0,220.0,180.0,110.0,160.0
2019-08-25-22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-08-25-23,-999.0,-999.0,20.0,130.0,-999.0,-999.0,-999.0,-999.0
