,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-04-16-00,74.0,340.0,340.0,100.0,200.0,160.0,290.0,340.0
2019-04-16-01,-999.0,-999.0,10.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-02,-999.0,-999.0,320.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-03,200.0,110.0,80.0,90.0,110.0,200.0,250.0,290.0
2019-04-16-04,-999.0,-999.0,140.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-05,-999.0,-999.0,150.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-06,296.0,250.0,150.0,100.0,160.0,140.0,160.0,220.0
2019-04-16-07,-999.0,-999.0,160.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-08,-999.0,-999.0,160.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-09,295.0,270.0,170.0,110.0,200.0,110.0,-999.0,340.0
2019-04-16-10,-999.0,-999.0,170.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-11,-999.0,-999.0,170.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-12,295.0,180.0,180.0,110.0,180.0,140.0,270.0,110.0
2019-04-16-13,-999.0,-999.0,170.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-14,-999.0,-999.0,180.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-15,16.0,230.0,190.0,100.0,70.0,140.0,200.0,200.0
2019-04-16-16,-999.0,-999.0,180.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-17,-999.0,-999.0,200.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-18,344.0,160.0,300.0,100.0,40.0,180.0,320.0,320.0
2019-04-16-19,-999.0,-999.0,300.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-20,-999.0,-999.0,290.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-21,110.0,90.0,300.0,240.0,70.0,360.0,290.0,-999.0
2019-04-16-22,-999.0,-999.0,360.0,250.0,-999.0,-999.0,-999.0,-999.0
2019-04-16-23,-999.0,-999.0,310.0,310.0,-999.0,-999.0,-999.0,-999.0
