,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-07-00,290.0,360.0,310.0,120.0,360.0,360.0,290.0,290.0
2019-02-07-01,-999.0,-999.0,300.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-02,-999.0,-999.0,300.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-03,308.0,360.0,360.0,140.0,360.0,20.0,40.0,270.0
2019-02-07-04,-999.0,-999.0,40.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-05,-999.0,-999.0,330.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-06,305.0,320.0,290.0,310.0,360.0,40.0,40.0,180.0
2019-02-07-07,-999.0,-999.0,200.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-08,-999.0,-999.0,190.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-09,303.0,320.0,180.0,140.0,250.0,40.0,270.0,160.0
2019-02-07-10,-999.0,-999.0,180.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-11,-999.0,-999.0,190.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-12,326.0,340.0,190.0,140.0,70.0,40.0,70.0,180.0
2019-02-07-13,-999.0,-999.0,320.0,190.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-14,-999.0,-999.0,260.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-15,326.0,360.0,320.0,320.0,220.0,70.0,70.0,110.0
2019-02-07-16,-999.0,-999.0,330.0,290.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-17,-999.0,-999.0,340.0,330.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-18,337.0,360.0,340.0,350.0,200.0,360.0,110.0,70.0
2019-02-07-19,-999.0,-999.0,340.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-20,-999.0,-999.0,350.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-21,315.0,360.0,340.0,180.0,40.0,360.0,90.0,70.0
2019-02-07-22,-999.0,-999.0,330.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-07-23,-999.0,-999.0,340.0,200.0,-999.0,-999.0,-999.0,-999.0
