,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-01-13-00,348.0,360.0,330.0,360.0,220.0,320.0,160.0,40.0
2019-01-13-01,-999.0,-999.0,340.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-02,-999.0,-999.0,360.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-03,298.0,360.0,10.0,360.0,20.0,320.0,220.0,110.0
2019-01-13-04,-999.0,-999.0,20.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-05,-999.0,-999.0,30.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-06,271.0,290.0,30.0,360.0,340.0,20.0,140.0,110.0
2019-01-13-07,-999.0,-999.0,40.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-08,-999.0,-999.0,50.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-09,252.0,320.0,80.0,360.0,250.0,20.0,160.0,110.0
2019-01-13-10,-999.0,-999.0,90.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-11,-999.0,-999.0,40.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-12,285.0,340.0,60.0,10.0,200.0,90.0,360.0,90.0
2019-01-13-13,-999.0,-999.0,20.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-14,-999.0,-999.0,30.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-15,352.0,360.0,30.0,50.0,180.0,40.0,40.0,70.0
2019-01-13-16,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-17,-999.0,-999.0,30.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-18,31.0,360.0,30.0,50.0,220.0,290.0,360.0,20.0
2019-01-13-19,-999.0,-999.0,30.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-20,-999.0,-999.0,340.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-21,14.0,360.0,330.0,40.0,160.0,20.0,20.0,90.0
2019-01-13-22,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-01-13-23,-999.0,-999.0,360.0,50.0,-999.0,-999.0,-999.0,-999.0
