,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-07-17-00,41.0,90.0,320.0,90.0,20.0,140.0,360.0,20.0
2019-07-17-01,-999.0,-999.0,260.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-02,-999.0,-999.0,190.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-03,299.0,90.0,110.0,90.0,90.0,180.0,20.0,20.0
2019-07-17-04,-999.0,-999.0,150.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-05,-999.0,-999.0,160.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-06,262.0,70.0,150.0,90.0,70.0,140.0,40.0,20.0
2019-07-17-07,-999.0,-999.0,150.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-08,-999.0,-999.0,160.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-09,287.0,70.0,160.0,100.0,40.0,140.0,90.0,40.0
2019-07-17-10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-11,-999.0,-999.0,210.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-12,27.0,50.0,170.0,120.0,20.0,140.0,70.0,70.0
2019-07-17-13,-999.0,-999.0,140.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-14,-999.0,-999.0,130.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-15,303.0,20.0,160.0,130.0,20.0,140.0,40.0,20.0
2019-07-17-16,-999.0,-999.0,170.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-17,-999.0,-999.0,170.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-18,355.0,50.0,200.0,130.0,20.0,140.0,360.0,20.0
2019-07-17-19,-999.0,-999.0,270.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-20,-999.0,-999.0,60.0,130.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-21,360.0,20.0,130.0,140.0,-999.0,140.0,290.0,320.0
2019-07-17-22,-999.0,-999.0,180.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-07-17-23,-999.0,-999.0,180.0,140.0,-999.0,-999.0,-999.0,-999.0
