,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-08-00,199.0,360.0,200.0,70.0,290.0,110.0,290.0,360.0
2019-05-08-01,-999.0,-999.0,200.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-02,-999.0,-999.0,200.0,80.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-03,228.0,340.0,170.0,80.0,70.0,160.0,290.0,20.0
2019-05-08-04,-999.0,-999.0,170.0,90.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-05,-999.0,-999.0,170.0,100.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-06,199.0,360.0,160.0,110.0,160.0,140.0,320.0,360.0
2019-05-08-07,-999.0,-999.0,190.0,110.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-08,-999.0,-999.0,170.0,120.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-09,269.0,20.0,170.0,130.0,200.0,110.0,180.0,360.0
2019-05-08-10,-999.0,-999.0,180.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-11,-999.0,-999.0,180.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-12,282.0,270.0,190.0,130.0,220.0,140.0,160.0,40.0
2019-05-08-13,-999.0,-999.0,190.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-14,-999.0,-999.0,200.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-15,188.0,230.0,190.0,150.0,250.0,110.0,160.0,20.0
2019-05-08-16,-999.0,-999.0,190.0,140.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-17,-999.0,-999.0,210.0,150.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-18,196.0,200.0,220.0,150.0,-999.0,160.0,-999.0,70.0
2019-05-08-19,-999.0,-999.0,220.0,170.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-20,-999.0,-999.0,230.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-21,288.0,230.0,230.0,150.0,70.0,360.0,340.0,20.0
2019-05-08-22,-999.0,-999.0,200.0,160.0,-999.0,-999.0,-999.0,-999.0
2019-05-08-23,-999.0,-999.0,210.0,170.0,-999.0,-999.0,-999.0,-999.0
