,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-05-09-00,204.0,290.0,200.0,180.0,20.0,290.0,290.0,340.0
2019-05-09-01,-999.0,-999.0,220.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-02,-999.0,-999.0,220.0,210.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-03,292.0,360.0,200.0,210.0,40.0,360.0,160.0,160.0
2019-05-09-04,-999.0,-999.0,220.0,220.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-05,-999.0,-999.0,240.0,200.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-06,237.0,320.0,190.0,210.0,250.0,40.0,160.0,110.0
2019-05-09-07,-999.0,-999.0,190.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-08,-999.0,-999.0,190.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-09,231.0,320.0,180.0,360.0,200.0,70.0,160.0,110.0
2019-05-09-10,-999.0,-999.0,190.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-11,-999.0,-999.0,190.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-12,268.0,230.0,190.0,360.0,220.0,140.0,200.0,110.0
2019-05-09-13,-999.0,-999.0,70.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-14,-999.0,-999.0,290.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-15,305.0,180.0,320.0,10.0,200.0,140.0,320.0,110.0
2019-05-09-16,-999.0,-999.0,300.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-17,-999.0,-999.0,330.0,20.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-18,294.0,180.0,340.0,10.0,200.0,160.0,320.0,70.0
2019-05-09-19,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-20,-999.0,-999.0,340.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-21,299.0,180.0,360.0,20.0,200.0,110.0,320.0,-999.0
2019-05-09-22,-999.0,-999.0,330.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-05-09-23,-999.0,-999.0,330.0,30.0,-999.0,-999.0,-999.0,-999.0
