,首爾,濟州,東京,那霸機場,北京,上海,福州,廈門
2019-02-25-00,308.0,320.0,360.0,30.0,-999.0,40.0,110.0,110.0
2019-02-25-01,-999.0,-999.0,40.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-02,-999.0,-999.0,350.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-03,311.0,290.0,10.0,360.0,20.0,40.0,250.0,20.0
2019-02-25-04,-999.0,-999.0,310.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-05,-999.0,-999.0,10.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-06,293.0,270.0,170.0,350.0,90.0,40.0,110.0,-999.0
2019-02-25-07,-999.0,-999.0,160.0,350.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-08,-999.0,-999.0,160.0,360.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-09,284.0,290.0,170.0,360.0,200.0,70.0,40.0,90.0
2019-02-25-10,-999.0,-999.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-11,-999.0,-999.0,20.0,10.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-12,306.0,290.0,30.0,20.0,180.0,40.0,90.0,90.0
2019-02-25-13,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-14,-999.0,-999.0,330.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-15,268.0,250.0,330.0,60.0,140.0,70.0,40.0,70.0
2019-02-25-16,-999.0,-999.0,330.0,50.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-17,-999.0,-999.0,360.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-18,277.0,230.0,20.0,40.0,40.0,40.0,40.0,70.0
2019-02-25-19,-999.0,-999.0,20.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-20,-999.0,-999.0,350.0,40.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-21,278.0,180.0,340.0,40.0,70.0,90.0,-999.0,70.0
2019-02-25-22,-999.0,-999.0,350.0,30.0,-999.0,-999.0,-999.0,-999.0
2019-02-25-23,-999.0,-999.0,30.0,30.0,-999.0,-999.0,-999.0,-999.0
